# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
104,-3.545016E-06,-2.376537E-06,-3.559754E-07,4.282731E-06
105,-1.341301E-05,-4.866942E-05,-1.302949E-05,5.213817E-05
106,-2.915674E-06,3.155295E-05,1.540897E-06,3.172482E-05
107,-3.386453E-06,-8.90553E-06,2.995381E-06,9.987434E-06
108,-2.896831E-06,3.156886E-05,1.572259E-06,3.174046E-05
109,-3.38991E-06,-8.926781E-06,2.99625E-06,1.000782E-05
110,-3.059633E-05,-1.743183E-05,3.398689E-05,4.893989E-05
111,-3.0639E-05,-1.739987E-05,3.405996E-05,4.900596E-05
112,0.002219303,-0.001017974,-0.003218728,0.004040023
113,0.007667731,0.007755379,0.006753783,0.01282784
114,3.59368E-05,4.613839E-05,-5.78429E-05,8.225574E-05
115,6.948866E-06,5.018458E-06,-8.00088E-07,8.608821E-06
116,-5.056895E-06,1.220653E-06,-1.075397E-06,5.312123E-06
117,5.105739E-06,4.31528E-06,7.783191E-07,6.73023E-06
118,7.554874E-06,6.99224E-06,9.595669E-07,1.033868E-05
119,-4.550951E-05,6.364786E-05,-7.011415E-06,7.855778E-05
120,-3.215418E-05,3.463564E-05,-8.228506E-05,9.489126E-05
121,1.411618E-06,-2.888755E-06,-1.812312E-06,3.690805E-06
122,-4.704916E-06,-1.275471E-06,8.670107E-07,4.951239E-06
123,-4.79795E-06,-1.730258E-07,2.254453E-06,5.304038E-06
124,-0.0004144253,-8.679136E-07,0.0001216591,0.0004319144
125,0.03254554,0.0575612,-0.001006403,0.06613257
126,-2.214908E-05,0.0001544562,0.0005833732,0.0006038804
127,-0.0001469638,0.0001013774,-0.0002753205,0.000328142
128,-5.699054E-05,2.491654E-05,-3.290954E-05,7.036898E-05
129,-0.001815396,0.0006576445,0.0001316193,0.001935325
130,-8.623575E-07,-2.906475E-06,-8.09841E-06,8.647283E-06
131,8.945478E-07,-9.54966E-08,-8.180165E-06,8.229486E-06
132,-2.551167E-06,3.205394E-06,-9.331786E-06,1.019143E-05
133,-1.112935E-06,2.86693E-06,-9.867315E-06,1.033546E-05
134,8.603012E-09,-4.442262E-07,-9.776685E-06,9.786776E-06
135,2.685439E-06,-1.628388E-06,-1.070175E-05,1.115306E-05
136,4.444574E-05,7.332884E-06,9.710671E-05,0.0001070463
137,2.283767E-05,-9.843873E-06,0.0001137147,0.0001164023
138,-8.071065E-06,-3.809025E-05,-3.309449E-05,5.110044E-05
139,-1.221748E-05,5.700796E-05,-6.651517E-05,8.845023E-05
140,-2.132996E-05,2.551746E-05,-3.573822E-05,4.881935E-05
141,-4.895706E-05,2.449409E-05,0.0002245356,0.0002311125
142,3.582645E-05,-2.215106E-05,-1.913735E-05,4.626491E-05
143,-3.648014E-05,-5.567117E-05,-1.032584E-05,6.735505E-05
144,2.679746E-07,-9.426812E-06,-2.373704E-05,2.554181E-05
145,-2.027994E-05,5.976108E-06,-1.976058E-05,2.893908E-05
146,-2.003397E-05,-2.761026E-06,-1.926252E-05,2.792898E-05
147,-7.720986E-08,-3.460742E-05,8.236815E-06,3.557421E-05
148,-5.529795E-06,3.072362E-05,1.599986E-05,3.507869E-05
149,-6.178302E-05,0.0001229009,1.145662E-05,0.0001380327
150,-1.000984E-05,-1.921823E-05,-7.586118E-06,2.295836E-05
151,5.664247E-06,-2.981095E-05,-1.720196E-06,3.039302E-05
152,-1.06866E-05,1.882366E-05,-1.097697E-05,2.426989E-05
153,-5.544936E-06,3.068594E-05,1.601325E-05,3.505421E-05
154,-1.810649E-05,2.892578E-05,1.047716E-05,3.569758E-05
155,-9.995491E-06,1.561673E-05,4.430104E-06,1.906352E-05
156,-7.368916E-06,2.147589E-05,6.663266E-06,2.36625E-05
157,0.02461977,0.1043527,0.05018061,0.1183796
158,-0.2222728,0.05564013,-0.3751118,0.4395564
159,-0.004341287,-0.0001549012,-0.002229648,0.004882837
160,-0.0006608328,0.0003764936,-0.001011875,0.001265835
161,-0.00273457,-0.0006372943,0.002957452,0.004078056
162,-0.0002744079,0.0007967502,6.410414E-05,0.0008451153
163,3.098797E-05,3.955191E-05,-3.500934E-05,6.123939E-05
164,0.0007370199,7.333833E-05,0.0001428021,0.0007543006
165,-1.772091E-05,1.601224E-05,7.979163E-06,2.518114E-05
166,-9.979931E-07,-2.117539E-05,4.093784E-06,2.159056E-05
167,-9.732083E-07,-2.117745E-05,4.094541E-06,2.159159E-05
