# IntermediateAccelerations Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
58,3.378665,-9.8,-3.685732,11.00182
59,3.378665,-9.8,-3.685732,11.00182
60,3.378665,-9.8,-3.685732,11.00182
61,3.378665,-9.8,-3.685732,11.00182
62,3.378665,-9.8,-3.685732,11.00182
63,3.378665,-9.8,-3.685732,11.00182
64,3.378665,-9.8,-3.685732,11.00182
65,3.378665,-9.8,-3.685732,11.00182
66,3.378665,-9.8,-3.685732,11.00182
67,3.378665,-9.8,-3.685732,11.00182
68,3.378665,-9.8,-3.685732,11.00182
69,3.378665,-9.8,-3.685732,11.00182
70,3.378665,-9.8,-3.685732,11.00182
71,3.378665,-9.8,-3.685732,11.00182
72,3.378665,-9.8,-3.685732,11.00182
73,3.378665,-9.8,-3.685732,11.00182
74,3.378665,-9.8,-3.685732,11.00182
75,3.378665,-9.8,-3.685732,11.00182
76,3.378665,-9.8,-3.685732,11.00182
77,3.378665,-9.8,-3.685732,11.00182
78,3.378665,-9.8,-3.685732,11.00182
79,3.378665,-9.8,-3.685732,11.00182
80,3.378665,-9.8,-3.685732,11.00182
81,3.378665,-9.8,-3.685732,11.00182
82,3.378665,-9.8,-3.685732,11.00182
83,3.378665,-9.8,-3.685732,11.00182
84,3.378665,-9.8,-3.685732,11.00182
85,3.378665,-9.8,-3.685732,11.00182
86,3.378665,-9.8,-3.685732,11.00182
87,3.378665,-9.8,-3.685732,11.00182
88,3.378665,-9.8,-3.685732,11.00182
89,3.378665,-9.8,-3.685732,11.00182
90,3.378665,-9.8,-3.685732,11.00182
91,3.378665,-9.8,-3.685732,11.00182
92,3.378665,-9.8,-3.685732,11.00182
93,3.378665,-9.8,-3.685732,11.00182
94,3.378665,-9.8,-3.685732,11.00182
95,3.378665,-9.8,-3.685732,11.00182
96,3.378665,-9.8,-3.685732,11.00182
97,3.378665,-9.8,-3.685732,11.00182
98,3.378665,-9.8,-3.685732,11.00182
99,3.378665,-9.8,-3.685732,11.00182
100,3.378665,-9.8,-3.685732,11.00182
101,3.378665,-9.8,-3.685732,11.00182
102,3.378665,-9.8,-3.685732,11.00182
103,3.378665,-9.8,-3.685732,11.00182
104,3.378665,-9.8,-3.685732,11.00182
105,3.378665,-9.8,-3.685732,11.00182
106,3.378665,-9.8,-3.685732,11.00182
107,3.378665,-9.8,-3.685732,11.00182
108,3.378665,-9.8,-3.685732,11.00182
109,3.378665,-9.8,-3.685732,11.00182
110,3.378665,-9.8,-3.685732,11.00182
111,3.378665,-9.8,-3.685732,11.00182
112,3.378665,-9.8,-3.685732,11.00182
113,3.378665,-9.8,-3.685732,11.00182
114,3.378665,-9.8,-3.685732,11.00182
115,3.378665,-9.8,-3.685732,11.00182
116,3.378665,-9.8,-3.685732,11.00182
117,3.378665,-9.8,-3.685732,11.00182
118,3.378665,-9.8,-3.685732,11.00182
119,3.378665,-9.8,-3.685732,11.00182
120,3.378665,-9.8,-3.685732,11.00182
121,3.378665,-9.8,-3.685732,11.00182
122,3.378665,-9.8,-3.685732,11.00182
123,3.378665,-9.8,-3.685732,11.00182
124,3.378665,-9.8,-3.685732,11.00182
125,3.378665,-9.8,-3.685732,11.00182
126,3.378665,-9.8,-3.685732,11.00182
127,3.378665,-9.8,-3.685732,11.00182
128,3.378665,-9.8,-3.685732,11.00182
129,3.378665,-9.8,-3.685732,11.00182
130,3.378665,-9.8,-3.685732,11.00182
131,3.378665,-9.8,-3.685732,11.00182
132,3.378665,-9.8,-3.685732,11.00182
133,3.378665,-9.8,-3.685732,11.00182
134,3.378665,-9.8,-3.685732,11.00182
135,3.378665,-9.8,-3.685732,11.00182
136,3.378665,-9.8,-3.685732,11.00182
137,3.378665,-9.8,-3.685732,11.00182
138,3.378665,-9.8,-3.685732,11.00182
139,3.378665,-9.8,-3.685732,11.00182
140,3.378665,-9.8,-3.685732,11.00182
141,3.378665,-9.8,-3.685732,11.00182
142,3.378665,-9.8,-3.685732,11.00182
143,3.378665,-9.8,-3.685732,11.00182
144,3.378665,-9.8,-3.685732,11.00182
145,3.378665,-9.8,-3.685732,11.00182
146,3.378665,-9.8,-3.685732,11.00182
147,3.378665,-9.8,-3.685732,11.00182
148,3.378665,-9.8,-3.685732,11.00182
149,3.378665,-9.8,-3.685732,11.00182
150,3.378665,-9.8,-3.685732,11.00182
151,3.378665,-9.8,-3.685732,11.00182
152,3.378665,-9.8,-3.685732,11.00182
153,3.378665,-9.8,-3.685732,11.00182
154,3.378665,-9.8,-3.685732,11.00182
155,3.378665,-9.8,-3.685732,11.00182
156,3.378665,-9.8,-3.685732,11.00182
157,3.378665,-9.8,-3.685732,11.00182
158,3.378665,-9.8,-3.685732,11.00182
159,3.378665,-9.8,-3.685732,11.00182
160,3.378665,-9.8,-3.685732,11.00182
161,3.378665,-9.8,-3.685732,11.00182
162,3.378665,-9.8,-3.685732,11.00182
163,3.378665,-9.8,-3.685732,11.00182
164,3.378665,-9.8,-3.685732,11.00182
165,3.378665,-9.8,-3.685732,11.00182
166,3.378665,-9.8,-3.685732,11.00182
167,3.378665,-9.8,-3.685732,11.00182
168,3.378665,-9.8,-3.685732,11.00182
169,3.378665,-9.8,-3.685732,11.00182
170,3.378665,-9.8,-3.685732,11.00182
171,3.378665,-9.8,-3.685732,11.00182
172,3.378665,-9.8,-3.685732,11.00182
173,3.378665,-9.8,-3.685732,11.00182
174,3.378665,-9.8,-3.685732,11.00182
175,3.378665,-9.8,-3.685732,11.00182
176,3.378665,-9.8,-3.685732,11.00182
177,3.378665,-9.8,-3.685732,11.00182
178,3.378665,-9.8,-3.685732,11.00182
179,3.378665,-9.8,-3.685732,11.00182
180,3.378665,-9.8,-3.685732,11.00182
181,3.378665,-9.8,-3.685732,11.00182
