# DPSum Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
176,-4.06621E-05,0.000165113,3.555197E-05,0.0001737229
177,-4.066377E-05,0.0001651092,3.554052E-05,0.0001737173
178,-1.161688E-05,8.683376E-05,-3.980275E-05,9.622533E-05
179,-9.450654E-06,0.000163516,1.934125E-06,0.0001638003
180,-2.653588E-05,0.0001476319,3.121391E-05,0.0001532111
181,42.26937,49.78985,-8.086061,65.8112
182,-32623.27,94424,123796.9,159078.1
183,-33114.54,199409.6,80808.83,217694.4
184,34.84159,-25.89376,-44.90426,62.45651
185,-1.079157,-0.8122438,1.089501,1.735319
186,-76.46436,49.44389,-82.56591,122.9172
187,-3.489377E-05,1.176053E-05,1.257449E-05,3.891019E-05
188,-1.19672E-05,7.982782E-05,9.269906E-06,8.125039E-05
189,-2.808628E-05,3.116131E-06,1.611898E-05,3.253261E-05
190,-2.202724E-05,7.828624E-05,3.073442E-05,8.693986E-05
191,-2.339384E-05,4.134496E-05,1.904737E-05,5.118086E-05
192,-3.214465E-05,2.68022E-05,4.717652E-06,4.21176E-05
193,1.186383E-05,2.692058E-05,-7.561492E-06,3.037506E-05
194,-5.12501E-05,0.0001528913,1.717497E-06,0.0001612615
195,-3.045057E-06,0.0001608832,5.586297E-05,0.000170333
196,1.323956E-06,0.0001377822,4.001859E-05,0.0001434823
197,-6.164677E-05,0.0001030143,4.166546E-05,0.0001270759
198,1.675845E-05,0.0002088878,5.014325E-05,0.0002154746
199,-1.571093E-05,0.0001700722,4.463394E-05,0.0001765321
200,-5.124594E-05,0.0001528923,1.720884E-06,0.0001612612
201,2.844552E-06,0.0001480317,-1.114071E-05,0.0001484775
202,-7.984633E-06,8.9834E-05,-6.520303E-06,9.042354E-05
203,130.4838,-52.60574,-2.693525,140.7147
204,-15.00206,29.80134,102.1446,107.4556
205,-73141.71,105846,106115.8,166774.3
206,-125757.4,-5947.202,2711.851,125927.1
207,-1.070953,25.95188,14.9816,29.98492
208,-4.813658,543.8251,-442.0949,700.8686
209,-262.096,281.0652,-656.0854,760.3552
210,-1.991514E-05,-4.131339E-06,1.115657E-05,2.319806E-05
211,-2.619602E-05,5.090101E-05,1.329641E-05,5.877022E-05
212,-2.217877E-05,5.195934E-05,4.351968E-06,5.666225E-05
213,-3.761919E-06,5.435441E-06,8.33951E-06,1.064159E-05
214,-2.935724E-05,2.900506E-05,2.017555E-05,4.593685E-05
215,-2.218657E-05,5.1928E-05,4.356271E-06,5.663689E-05
216,-3.752921E-06,5.498794E-06,8.310227E-06,1.064805E-05
217,3.515524E-06,-1.261231E-05,-2.952118E-05,3.229442E-05
218,-2.618594E-05,5.09189E-05,1.328003E-05,5.877752E-05
219,-2.317768E-06,1.834391E-05,2.198224E-06,1.861997E-05
220,-1.832404E-07,0.0001434103,8.244775E-05,0.0001654212
221,-2.201876E-07,0.0001434044,8.245101E-05,0.0001654177
222,-5.98104E-06,0.000117906,8.242413E-05,0.0001439838
223,-1.13342E-05,0.0001558293,4.962234E-05,0.0001639317
224,-4.020575E-05,0.0001067813,1.29793E-05,0.0001148356
225,3.721249E-05,0.0001222271,9.100193E-05,0.0001568616
226,-4.888904E-05,-3.033408E-05,0.0001465599,0.0001574488
227,-2.784137E-05,9.359659E-05,0.0001026387,0.0001416692
228,-4.590647E-05,0.0001531516,-3.141238E-05,0.0001629404
229,-4.351005E-05,0.0001719088,2.364918E-05,0.0001788996
230,-3.606319E-05,0.0001815981,8.151559E-05,0.0002022948
231,-5.007357E-05,-6.587622E-05,-0.0001134162,0.0001403933
232,-4.276755E-05,0.0001202293,7.304028E-05,0.0001470341
233,-5.312675E-05,9.464486E-05,5.865833E-05,0.000123373
234,38.61928,2.451105,91.40151,99.2557
235,-6795.733,-12790.87,-38658.11,41282.41
236,3702.573,68845.36,-32792.51,76346.2
237,-44414.35,194620.8,6210.585,199720.9
238,168098.5,-246924.8,-241296.7,383996.2
239,-1111.733,64828.67,-67214.16,93390.23
