# IterPressures Buffer Dump - 15625 elements
# Index,Value
4134,13.21161
4135,28.79198
4136,20.95524
4137,0
4138,3.176943
4139,0
4140,7.773008
4141,2.703396
4142,4.030219
4143,7.739183
4144,5.272909
4145,5.26727
4146,0
4147,4049497
4148,2469430
4149,246407.7
4150,58.11777
4151,49.39916
4152,16.99403
4153,28.58338
4154,29.28774
4155,49.41758
4156,39.59512
4157,57.2897
4158,45.44094
4159,52.16256
4160,35.76699
4161,52.12069
4162,35.99107
4163,52.07858
4164,5807.737
4165,28711.21
4166,5.931479
4167,5.895862
4168,13.41024
4169,13.41726
4170,8.272873
4171,5.505507
4172,14.50473
4173,14.49264
4174,17.16574
4175,19.04218
4176,13.60271
4177,8.836447
4178,4.612208
4179,3.414936
4180,4.952509
4181,1.605037
4182,1.986487
4183,73.99146
4184,6532801
4185,0
4186,37.4081
4187,38.64908
4188,32.71152
4189,49.19279
4190,32.81801
4191,24.53957
4192,29.59827
4193,44.74293
4194,44.69174
4195,33.20685
4196,0
4197,416505.2
4198,503866.1
4199,11.80064
4200,11.66819
4201,15.9445
4202,6.38623
4203,16.06095
4204,12.25112
4205,28.9131
4206,23.10224
4207,19.85954
4208,29.15322
4209,0
4210,0
4211,0
4212,5.81243
4213,7.002736
4214,0
4215,5.360093
4216,2.945661
4217,9.094423
4218,3.48961
4219,16.01597
4220,0
4221,5.344723
4222,8.69435
4223,0
4224,53.53903
4225,0
4226,26685.17
4227,38.071
4228,20.00507
4229,30.47597
4230,46.10365
4231,32.79589
4232,16.37723
4233,32.08707
4234,40.35367
4235,31.18528
4236,32.65548
4237,42.80618
4238,37.66815
4239,0
4240,249.154
4241,2277.523
4242,17930.43
4243,0
4244,2899219
4245,26.45543
4246,17.95565
4247,29.01506
4248,17.69339
4249,28.35724
4250,19.91541
4251,23.90149
4252,9.148026
4253,38.09339
4254,28.08222
4255,40.47276
4256,40.26733
4257,38.13243
4258,28.09285
4259,0
4260,0
4261,0
4262,0
4263,0
4264,21.56279
4265,4.0312
4266,12.43144
4267,4.575953
4268,10.18725
4269,14.57013
4270,14.53358
4271,0
4272,0
4273,7284712
4274,148932.4
4275,1.449775E+07
4276,669.6694
4277,0
4278,0
4279,37.09906
4280,23.22507
4281,57.19619
4282,15.00094
4283,28.05927
4284,27.85642
4285,16.61065
4286,57.29702
4287,28.37333
4288,31.10822
4289,16.46136
4290,63.75686
4291,28.19072
4292,35.79745
4293,35.76488
4294,15095.06
4295,21455.32
4296,4579.394
4297,6665.104
4298,7670772
4299,225441.8
4300,0
4301,0
4302,22.82322
4303,26.10769
4304,30.24728
4305,26.11061
4306,29.19341
4307,29.19417
4308,39.7868
4309,27.93002
4310,41.73687
4311,39.83665
4312,55.54963
4313,55.2119
4314,44.05112
4315,27.82182
4316,12.959
4317,21.19728
4318,10.66033
4319,15.58233
4320,29.57937
4321,15.91896
4322,13.20197
4323,13.16676
4324,0
4325,0
4326,3603934
4327,30004.04
4328,30527.36
4329,37428.46
4330,8814
4331,37221.09
4332,471216.5
4333,1357.051
4334,59.28738
4335,62.19143
4336,62.10983
4337,52.36072
4338,59.44651
4339,54.36552
4340,8936.746
4341,17482.54
4342,1.470414E+07
4343,5544866
4344,1.382667E+07
4345,2.059012E+07
4346,1937295
4347,1546203
4348,36.40768
4349,31.42852
4350,37.39624
4351,37.39204
4352,28.61938
4353,31.77368
4354,28.63798
4355,60.3265
4356,58.39012
4357,65.28288
4358,59.32474
4359,59.14783
4360,49.72156
4361,25.08353
4362,0
4363,0
4364,25.25453
4365,12.90671
4366,0
4367,20.36871
4368,11.38168
4369,11.75319
4370,20.42353
4371,23.69997
4372,23.2638
4373,23.27932
4374,11.40711
4375,18.10012
4376,0
4377,14383.24
4378,3489250
4379,0
4380,1253895
4381,39.86805
4382,46.29486
4383,46.41023
4384,30.30077
4385,39.87428
4386,26.6222
4387,0
4388,0
4389,74.0061
4390,74.14777
4391,46.30737
4392,46.13354
4393,27.85726
4394,0
4395,135.4519
4396,0
4397,135.2689
4398,19.23102
4399,66.06356
4400,6.761306
4401,16.29118
4402,23.54211
4403,13.31807
4404,10.84715
4405,9.686027
4406,8.485648
4407,11.3971
4408,17.82176
4409,19.41317
4410,0
4411,0
4412,1.834923E+07
4413,0
4414,0
4415,49.85213
4416,28.87677
4417,43.66357
4418,34.70941
4419,28.36602
4420,43.68447
4421,46.4215
4422,28.35708
4423,49.61808
4424,49.55543
4425,77.84061
4426,78.21257
4427,57.31754
4428,58.46819
4429,0
4430,92.21901
4431,80.20129
4432,184.1709
4433,0
4434,192.2025
4435,192.3311
4436,171.2729
4437,171.3065
4438,10.88696
4439,7.539838
4440,16.93367
4441,5.234047
4442,19.17003
4443,18.53707
4444,12.04996
4445,156094.4
4446,0
4447,318103.4
4448,225823
4449,5465230
4450,0
4451,471708.6
4452,48.59074
4453,45.33246
4454,51.99155
4455,46.79126
4456,40.21934
4457,40.28938
4458,45.31337
4459,101.4332
4460,41.27906
4461,41.32427
4462,101.5285
4463,97.34563
4464,151.5495
4465,158.3324
4466,97.16221
4467,108.2084
4468,149.7218
4469,4.049391
4470,20.82932
4471,23.40398
4472,20.80463
4473,13.9513
4474,17.28706
4475,4.2508
4476,15.7015
4477,9.474125
4478,20.74441
4479,11.38032
4480,41889.75
4481,16889.66
4482,52891.56
4483,3.918848E+07
4484,1.66706E+07
4485,0
4486,0
4487,2498.316
4488,0
4489,108650.8
4490,164325.5
4491,0
4492,42.15713
4493,52.95213
4494,52.94296
4495,49.3867
4496,42.14532
4497,44.17662
4498,43.89663
4499,62.55828
4500,38.80522
4501,31.2641
4502,29.31817
4503,59.53854
4504,0
4505,548.204
4506,229.0659
4507,256.2843
4508,0
4509,634.7484
4510,0
4511,0
4512,45.50414
4513,32.61745
4514,38.32651
4515,28.80454
4516,30.55695
4517,44.12286
4518,254.9703
4519,47427.91
4520,87718.67
4521,72891.63
4522,155709.8
4523,145046.8
4524,42562.02
4525,199641.6
4526,2.772648E+08
4527,0
4528,1.460048E+08
4529,0
4530,1.649933
4531,0
4532,0
4533,292.7057
4534,525546.6
4535,3478693
4536,405.5573
4537,61.04069
4538,61.05851
4539,43.27045
4540,34.1305
4541,60.37399
4542,49.09053
4543,51.22138
4544,37.09448
4545,40.99724
4546,39.86344
4547,39.88676
4548,51.18237
4549,22.62586
4550,169.1217
4551,2647.629
4552,425.4854
4553,0
4554,1231.474
4555,0
4556,0
4557,126.9266
4558,379.2849
4559,0
4560,3.015379
4561,1.316203
4562,0.7769291
4563,1.89831
4564,1.219379
4565,1.858428
4566,1.061487
4567,8.971517
4568,0
4569,21.35571
4570,8.828753
4571,0
4572,1.947519
4573,0
4574,1.894868
4575,0
4576,76.741
4577,816846.1
4578,95981.72
4579,49.20122
4580,46.22606
4581,65.06577
4582,49.25637
4583,54.67311
4584,105.789
4585,46.40335
4586,0
4587,39.92317
4588,64.4376
4589,65.81941
4590,65.7327
4591,82.757
4592,72.35533
4593,7.359898
4594,756.6816
4595,1307.266
4596,1399.757
4597,48.46971
4598,188.7498
4599,341.83
4600,0
4601,4.60004
4602,6.596689
4603,0
4604,0
4605,1.185899
4606,1.977807
4607,4.611757
4608,4.739268
4609,3.607208
4610,10.42568
4611,0
4612,0
4613,5.509401
4614,5.714697
4615,0
4616,9.381776
4617,11.05618
4618,521.5279
4619,12355.14
4620,8382.241
4621,10553.81
4622,1035880
4623,1.960233E+07
4624,1.773221E+07
4625,106.2761
4626,27.08731
4627,68.69472
4628,59.84467
4629,72.65616
4630,68.21446
4631,92.65192
4632,27.02205
4633,145.7229
4634,48.31267
4635,32.14388
4636,145.8063
4637,34.96179
4638,0
4639,250.0603
4640,250.0665
4641,468.3058
4642,462.0559
4643,414.3867
4644,0
4645,6.155624
4646,2.554971
4647,6.69278
4648,4.196953
4649,6.157157
4650,4.215986
4651,0
4652,21.68232
4653,21.7191
4654,4.081051
4655,14.06287
4656,0
4657,2.476409
4658,21.07997
4659,5.256847
4660,41822.05
4661,41763.05
4662,7904.196
4663,22679.73
4664,24703.91
4665,2.279946E+07
4666,4645598
4667,5162.072
4668,44.07184
4669,62.07047
4670,111.3246
4671,44.52081
4672,71.44175
4673,0
4674,330.2422
4675,118.9624
4676,118.9391
4677,327.9417
4678,2030.956
4679,568.7222
4680,0
4681,0
4682,0
4683,0.6678164
4684,0.06234396
4685,6.357317
4686,8.715952
4687,5.204451
4688,5.210279
4689,6.346976
4690,8.711663
4691,5.382218
4692,10.29481
4693,0
4694,22.83538
4695,26.20247
4696,22.55479
4697,0
4698,31.56347
4699,23.88584
4700,29653.51
4701,60396.74
4702,140588.9
4703,0
4704,0
4705,577982.7
4706,0
4707,317.8961
4708,0
4709,80.9474
4710,240.4155
4711,0
4712,0
4713,240.2638
4714,188.3369
4715,0
4716,221.3405
4717,184.3058
4718,81.18425
4719,127.5709
4720,188.9987
4721,0
4722,176.148
4723,228.2414
4724,0
4725,185.751
4726,66.32269
4727,228.2244
4728,279.4496
4729,7.596587
4730,5.430896
4731,5.291776
4732,8.340549
4733,4.159767
4734,5.281636
4735,0.6939226
4736,43.85175
4737,0
4738,110.6484
4739,0
4740,0
4741,116.8068
4742,1101527
4743,0
4744,80.04924
4745,0
4746,0
4747,102.2901
4748,208.6787
4749,207.5705
4750,0
4751,91.53928
4752,91.43568
4753,0
4754,207.3072
4755,47.92597
4756,80.49249
4757,0
4758,326.8253
4759,339.3533
4760,136.4618
4761,142.9075
4762,217.9154
4763,1.75713
4764,292.9911
4765,430.1427
4766,124800.6
4767,0
4768,11939.74
4769,2.326554
4770,2.590339
4771,7.843944
4772,9.184711
4773,10.11084
4774,10.07575
4775,7.40723
4776,9.613325
4777,9.709002
4778,2.621745
4779,590.6431
4780,728.5153
4781,174.4102
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,38.17394
4791,38.08976
4792,36.79811
4793,97.94582
4794,36.75037
4795,397.1248
4796,302.644
4797,418.8195
4798,173.568
4799,306.2012
4800,47.65841
4801,47.65205
4802,4712.445
4803,157730.3
4804,8485.877
4805,6.294049
4806,5.096985
4807,6.266284
4808,6.267287
4809,5.319156
4810,4.062288
4811,17.09169
4812,10.77991
4813,0
4814,0
4815,0
4816,5.98233
4817,12.58781
4818,320.2497
4819,46.32073
4820,0
4821,0
4822,0
4823,0
4824,3.001089
4825,2.765615
4826,0
4827,1139.375
4828,0
4829,2954879
4830,60.24532
4831,77.673
4832,80.73021
4833,62.78319
4834,70.82105
4835,42.27188
4836,245.3509
4837,307.1368
4838,78.08152
4839,216.0698
4840,263.2495
4841,212.7775
4842,395.762
4843,108752.1
4844,19705.33
4845,21944.3
4846,3.98726
4847,14.08628
4848,9.643454
4849,12.56551
4850,12.00779
4851,11.99834
4852,17.04768
4853,9.705284
4854,10.88835
4855,23.86209
4856,39.57969
4857,595.8091
4858,1122.599
4859,3.147314
4860,0.04544479
4861,0.02080709
4862,0
4863,1568.905
4864,1566.018
4865,23.95829
4866,22.74978
4867,0
4868,23.94285
4869,22.67399
4870,23.95278
4871,8.358134
4872,9.978238
4873,0
4874,657862.5
4875,310450.3
4876,7081.467
4877,0
4878,87.19904
4879,67.37238
4880,77.08957
4881,75.74255
4882,106.2921
4883,95.51714
4884,253.4193
4885,171.6231
4886,286.7266
4887,237.7088
4888,254.4099
4889,231.3051
4890,120.5729
4891,171.6492
4892,30083.09
4893,51577.44
4894,137486.8
4895,5.370144
4896,11.92162
4897,8.427942
4898,5.308672
4899,11.94875
4900,8.381755
4901,2.843832
4902,0
4903,10.48719
4904,17.79689
4905,9.398866
4906,21.92622
4907,11.8497
4908,23.21602
4909,82.56797
4910,27.30143
4911,0
4912,127.4186
4913,0
4914,5.956745
4915,3442.133
4916,1.540845
4917,2.666469
4918,0
4919,0
4920,0
4921,2.222703
4922,3.391081
4923,2.666024
4924,1485.757
4925,39224.14
4926,2596.87
4927,8169.056
4928,60.38516
4929,85.15524
4930,72.87216
4931,217.5245
4932,185.0626
4933,217.9475
4934,227.8006
4935,196.8806
4936,146.4165
4937,233.4523
4938,208.8892
4939,136.1827
4940,227.7799
4941,73.85592
4942,41091.41
4943,23004.87
4944,2.534752
4945,17.26086
4946,9.469853
4947,19.61082
4948,16.23793
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,260.6869
4956,3.829388
4957,3.698493
4958,2.511009
4959,1.876264
4960,2.556409
4961,2.31076
4962,3.398788
4963,1.073932
4964,2.00872
4965,67834.45
4966,36095.53
4967,25282.92
4968,77.13924
4969,112.3312
4970,94.38689
4971,94.38167
4972,137.8351
4973,112.4804
4974,117.6122
4975,238.0944
4976,235.0843
4977,232.953
4978,259.4258
4979,168.0027
4980,263.1952
4981,263.0345
4982,0
4983,0
4984,54.92213
4985,35.66064
4986,35.59475
4987,17.45335
4988,37.574
4989,37.5234
4990,11.77014
4991,18.59689
4992,21.62273
4993,16.73329
4994,3.197093
4995,16.18486
4996,0.1390944
4997,0.08611774
4998,1.500167
4999,0
5000,0.5706212
5001,2.545541
5002,6.785356
5003,4.376464
5004,3.807893
5005,0
5006,6.810084
5007,7.177495
5008,0
5009,51570.7
5010,1791.579
5011,63.38091
5012,52.56021
5013,102.0661
5014,153.807
5015,52.37996
5016,114.2602
5017,113.5108
5018,243.5776
5019,261.0759
5020,179.3164
5021,200.8832
5022,194.5153
5023,271.2708
5024,223.3619
5025,152.3535
5026,0
5027,0
5028,0
5029,0
5030,610.4655
5031,18.67909
5032,8.311487
5033,8.488869
5034,17.60507
5035,11.18231
5036,24.55864
5037,24.72105
5038,24.76464
5039,183.8215
5040,36.35195
5041,0
5042,261.2228
5043,261.265
5044,75.41093
5045,0
5046,0
5047,6.046218
5048,0
5049,2.535245
5050,2.559731
5051,5.991157
5052,3.406249
5053,0
5054,13.52561
5055,447.8643
5056,0
5057,232.5121
5058,124.7304
5059,124.6053
5060,10.71041
5061,11.41486
5062,16.37138
5063,11.18948
5064,10.61747
5065,232.2943
5066,169.0655
5067,154.8564
5068,160.6632
5069,253.7463
5070,173.91
5071,149.9215
5072,180.2297
5073,0
5074,104467.9
5075,13.6553
5076,16.74416
5077,13.30715
5078,13.24067
5079,14.35434
5080,13.73206
5081,5.798955
5082,11.36424
5083,12.61253
5084,1663560
5085,1511652
5086,0
5087,0
5088,16.14314
5089,37.64105
5090,20.33224
5091,32.52675
5092,6.376489
5093,11.60331
5094,18.14008
5095,52.07138
5096,28.87934
5097,51.88653
5098,37.62286
5099,0
5100,198.2636
5101,86.96152
5102,208.1242
5103,62.58584
5104,0
5105,906900.2
5106,2.134067
5107,9.398008
5108,10.68119
5109,5.164148
5110,3.654807
5111,0
5112,179.3363
5113,178.5082
5114,0
5115,543.3862
5116,377.0017
5117,0
5118,191.2637
5119,0
5120,149.6817
5121,106.6279
5122,149.5438
5123,131.2546
5124,105.8207
5125,138.4434
5126,111875.2
5127,181118.4
5128,15388.13
5129,136413.2
5130,837410.8
5131,21.0998
5132,21.08646
5133,16.52158
5134,21.70632
5135,19.24393
5136,19.3009
5137,20.36063
5138,38.50832
5139,0
5140,21.64886
5141,76.156
5142,257.0341
5143,13.21945
5144,252.4391
5145,98.02571
5146,294.5382
5147,294.3522
5148,0
5149,7.089842
5150,10.34933
5151,8.481638
5152,5.309826
5153,7.478504
5154,5.263381
5155,3.779127
5156,3.079817
5157,3.195361
5158,10585.92
5159,0
5160,16.09179
5161,18.19751
5162,14.25192
5163,17.0571
5164,3.805902
5165,43.91546
5166,14.30447
5167,29.79132
5168,8.321114
5169,21.23336
5170,182.2103
5171,224.6757
5172,185.0535
5173,187.6047
5174,106.166
5175,302.5484
5176,136.0151
5177,135.8612
5178,302.6875
5179,1625372
5180,0
5181,3.741459
5182,18.90789
5183,6.922089
5184,18.83818
5185,8.132928
5186,3.27223
5187,5.162045
5188,8.509853
5189,13.30066
5190,59.55844
5191,59.51944
5192,5167.146
5193,0
5194,0
5195,1.849054
5196,0
5197,0
5198,1.327955
5199,1.33117
5200,0
5201,15.26378
5202,17.06394
5203,37.60292
5204,18.34853
5205,16.52404
5206,11.97089
5207,44.40588
5208,12.00265
5209,44.25807
5210,257.3691
5211,203.291
5212,78.96838
5213,111.6775
5214,115.7571
5215,55.01332
5216,265.0067
5217,227.7094
5218,110.9749
5219,111.2542
5220,167262.1
5221,7.280165
5222,13.07821
5223,21.79449
5224,12.81045
5225,21.65111
5226,5.036294
5227,13.19965
5228,4.459769
5229,0
5230,0
5231,0
5232,0
5233,0
5234,1156.901
5235,0.5473862
5236,0
5237,3.677191
5238,3.709383
5239,0
5240,1.822772
5241,2.46682
5242,0
5243,0
5244,0
5245,28.6259
5246,8.303707
5247,19.1908
5248,29.77373
5249,17.4199
5250,29.83475
5251,8.185218
5252,27.29832
5253,8.640015
5254,29.32917
5255,158.5256
5256,138.8244
5257,108.1416
5258,237.4399
5259,92.80469
5260,90.14442
5261,70.99691
5262,63.32973
5263,22.96827
5264,84.05953
5265,89.94397
5266,434671.7
5267,949685.3
5268,1250279
5269,5.202029
5270,7.98232
5271,8.000912
5272,8.103972
5273,5.239676
5274,8.071181
5275,0
5276,0
5277,0
5278,17.90331
5279,19.39535
5280,6.055329
5281,17.94241
5282,19.35618
5283,0
5284,8.386586
5285,15.22251
5286,8.123184
5287,15.35777
5288,54.82835
5289,0
5290,70.65327
5291,21.9949
5292,0
5293,21.98348
5294,0
5295,2.969335
5296,0
5297,4.539418
5298,0
5299,0
5300,6.764026
5301,4.890509
5302,4.51789
5303,0.4943608
5304,39.39719
5305,44.76809
5306,44.776
5307,11.5607
5308,39.41699
5309,109.2445
5310,79.24474
5311,100.4358
5312,100.3868
5313,75.38141
5314,107.0978
5315,114.1147
5316,1171094
5317,1951017
5318,1207142
5319,1280301
5320,25.08543
5321,2.818026
5322,15.67413
5323,15.3838
5324,3.415483
5325,0
5326,25.70387
5327,42.45627
5328,0
5329,42.22321
5330,93.24669
5331,18.77229
5332,7.843849
5333,32.45899
5334,274.1397
5335,274.5069
5336,73.54504
5337,73.57473
5338,0
5339,3.317923
5340,3.441397
5341,4.013874
5342,0
5343,4.004699
5344,3.441059
5345,4.880584
5346,7.446177
5347,31097.59
5348,10.99225
5349,7.857991
5350,25.31804
5351,0
5352,25.46667
5353,2.809321
5354,6.610042
5355,16.64707
5356,3.864161
5357,167.5669
5358,45.79543
5359,3.61698
5360,69.81258
5361,114.8199
5362,114.8243
5363,69.70108
5364,26.05437
5365,99.41119
5366,46.76917
5367,4.200715
5368,2.302026
5369,7.069072
5370,2.308486
5371,14.4901
5372,208630
5373,0
5374,22.53958
5375,32.30829
5376,1.966169
5377,15.39694
5378,4.789276
5379,14.43354
5380,17.04998
5381,15.40465
5382,2.918638
5383,33.81664
5384,208.4505
5385,54.28613
5386,37.30502
5387,42.05396
5388,40.73658
5389,208.4286
5390,0
5391,2458397
5392,0
5393,6.551752
5394,2.235985
5395,3.695338
5396,0
5397,8.001949
5398,2.232907
5399,11.12035
5400,0
5401,0
5402,0
5403,3.451862
5404,13.70903
5405,11.81231
5406,24.98975
5407,39.87207
5408,6.498386
5409,9.256926
5410,22.16295
5411,9.742146
5412,58.0182
5413,57.9223
5414,40.24685
5415,57.68722
5416,85.01984
5417,38.73775
5418,28.22977
5419,65.80444
5420,73.58263
5421,0
5422,2.469056E+07
5423,0
5424,0
5425,4.026926
5426,0
5427,3.996167
5428,0
5429,0
5430,0
5431,3.054255
5432,11.55214
5433,12.40864
5434,12.49942
5435,12.43866
5436,0
5437,3.653824
5438,4.734523
5439,8.266983
5440,15364.37
5441,14564.4
5442,609.3281
5443,607.7601
5444,26.21923
5445,37.20813
5446,33.20313
5447,22.79654
5448,33.23048
5449,26.23593
5450,27.6595
5451,31.38409
5452,220.7031
5453,125.0733
5454,158.2076
5455,151.5799
5456,152.0876
5457,91.27564
5458,0
5459,0
5460,10.13319
5461,3.659204
5462,10.24031
5463,9.588529
5464,13.29988
5465,1.900233
5466,0
5467,0
5468,0
5469,0
5470,2.959967
5471,191.2263
5472,27653.29
5473,10650.52
5474,3847.864
5475,34814.3
5476,27684.7
5477,33745.19
5478,33702.11
5479,16.34287
5480,0
5481,1.300078
5482,0
5483,7.312583
5484,7.311689
5485,6.499436
5486,15.53441
5487,16.1749
5488,0
5489,2.685481
5490,0
5491,1.700587
5492,0
5493,1.715697
5494,0
5495,0
5496,5.21558
5497,0.6240132
5498,6.852592
5499,6.849776
5500,0.6174892
5501,9.700815
5502,0
5503,0
5504,47964.95
5505,62921.47
5506,75281.28
5507,57976.43
5508,0
5509,8.383728
5510,8.005956
5511,6.127009
5512,0
5513,20.68731
5514,10.85752
5515,21.9814
5516,557.3326
5517,0.6418789
5518,2.203558
5519,4.756997
5520,0.5701934
5521,4.153727
5522,0
5523,3.30489
5524,0
5525,0.5896308
5526,3.888673
5527,12.29058
5528,3.685503
5529,0
5530,12.89226
5531,15.28934
5532,13.04203
5533,0
5534,0
5535,0
5536,96.06595
5537,17.20483
5538,1968.884
5539,116594.5
5540,363817
5541,190405.4
5542,155869.6
5543,303348.6
5544,296364.8
5545,7131216
5546,31.94574
5547,0
5548,31.91806
5549,0
5550,6.229845
5551,9.442902
5552,15.81215
5553,8.482279
5554,4.874429
5555,29.00749
5556,15.86577
5557,21.71206
5558,28.98466
5559,0.8792772
5560,15.66723
5561,9.761159
5562,0
5563,61005.21
5564,6.671967
5565,0
5566,7.168139
5567,0
5568,0
5569,2.199934
5570,16.908
5571,15.38472
5572,0
5573,16.16084
5574,19.07037
5575,12.47489
5576,0
5577,11.04129
5578,25.99305
5579,25.9294
5580,6.812234
5581,0
5582,5664.158
5583,446359.5
5584,1238447
5585,501732.1
5586,0
5587,0
5588,3.932069
5589,36.09812
5590,3.828497
5591,33.10264
5592,0
5593,33.06068
5594,0
5595,24.34502
5596,9.816948
5597,23.00533
5598,23.33895
5599,23.00196
5600,24.72425
5601,24.32228
5602,163.8879
5603,116.9561
5604,357.1812
5605,357.6702
5606,116.9594
5607,163.6987
5608,3454603
5609,5813329
5610,2734718
5611,10.27213
5612,7.740913
5613,0.3770038
5614,2.160072
5615,8.475132
5616,0
5617,7.376153
5618,19.21355
5619,9.50822
5620,19.03046
5621,19.54932
5622,17.64815
5623,16.0577
5624,19.27841
5625,0.3233604
5626,16.1244
5627,12.61444
5628,0
5629,15.07615
5630,38.31773
5631,0
5632,739148.2
5633,464059.5
5634,1337166
5635,12.60175
5636,13.7611
5637,17.0508
5638,36.80374
5639,14.79213
5640,17.28492
5641,38.92398
5642,12.55669
5643,0.4317861
5644,3121.992
5645,4864.464
5646,3237.082
5647,5454.384
5648,1893.587
5649,25407.11
5650,4.777073
5651,4.296375
5652,4.436607
5653,6.231705
5654,9.916248
5655,4.778004
5656,4.276685
5657,6.33125
5658,4.450737
5659,2.612669
5660,0
5661,0
5662,43.88189
5663,8.163525
5664,38.0056
5665,22.40454
5666,0.3623079
5667,13.78172
5668,36.5468
5669,2134.866
5670,1457431
5671,928013.5
5672,27.88085
5673,31.48007
5674,1.497883
5675,0.03480835
5676,27.8838
5677,23.40786
5678,23.40179
5679,1059411
5680,114.2801
5681,1032441
5682,15501.06
5683,38917.79
5684,25665.62
5685,6888.29
5686,10.92489
5687,1.17683
5688,6.547471
5689,5.842875
5690,5.825458
5691,7.763627
5692,0.6060736
5693,2.031986
5694,40.07588
5695,20.03661
5696,11.97767
5697,26.11741
5698,20.03925
5699,39.1674
5700,46.18285
5701,18.64501
5702,32.48735
5703,20.98076
5704,19.03089
5705,10119.85
5706,0
5707,2932993
5708,442219.8
5709,0
5710,22.4479
5711,17.93814
5712,25.39437
5713,24.89034
5714,22.43316
5715,6.4737
5716,23.82893
5717,0
5718,202600.2
5719,26391.15
5720,545608.6
5721,68127.45
5722,819805.3
5723,4.566751
5724,8.210382
5725,7.647552
5726,6.242167
5727,6.715402
5728,1.53396
5729,6.702944
5730,14.67895
5731,14.64047
5732,4.240532
5733,11.40611
5734,6.204889
5735,7.637573
5736,768.3115
5737,49.49782
5738,45.95592
5739,42.68967
5740,37.99511
5741,28.66236
5742,35.59653
5743,34.43572
5744,10.25091
5745,0
5746,48.27814
5747,17163.92
5748,8313.306
5749,1392678
5750,15.23724
5751,17.89707
5752,19.45277
5753,18.17533
5754,8.302639
5755,837.9949
5756,123.708
5757,8671911
5758,1521926
5759,17.88682
5760,2.944991
5761,17.88014
5762,13.68122
5763,6.504265
5764,26.80316
5765,0
5766,0
5767,3794.278
5768,0
5769,74225.29
5770,36.61433
5771,30.81522
5772,31.74784
5773,40.42619
5774,54.21437
5775,54.37743
5776,54.53701
5777,36.64774
5778,40.50285
5779,41.13137
5780,48.6619
5781,34.03806
5782,0
5783,21939.95
5784,0
5785,0
5786,0
5787,435153.6
5788,0
5789,21.87065
5790,8.461078
5791,37.45629
5792,6.30239
5793,29.2216
5794,1.034392
5795,23.00646
5796,0
5797,8.314743
5798,8.310489
5799,0
5800,0
5801,0
5802,247.1707
5803,0
5804,504306.5
5805,38.60682
5806,34.32188
5807,21.80449
5808,28.41791
5809,42.82641
5810,44.83289
5811,34.6996
5812,39.59552
5813,39.65498
5814,35.52248
5815,53.24541
5816,30.69242
5817,1658.009
5818,1517587
5819,2.187247
5820,0
5821,0
5822,2.173348
5823,18.76112
5824,22.53889
5825,22.54358
5826,7.132676
5827,23.37181
5828,18.72585
5829,27.32322
5830,27.36885
5831,12.64548
5832,8.242715
5833,8.249861
5834,17.77299
5835,5.86435
5836,12.0624
5837,5.101692
5838,4.19211
5839,1709.009
5840,3021403
5841,9250497
5842,0
5843,47.21572
5844,47.24913
5845,13.17005
5846,48.03515
5847,46.13944
5848,36.03957
5849,45.27989
5850,17.08675
5851,45.61106
5852,33.30761
5853,35.10567
5854,30.59857
5855,15185.35
5856,4923.466
5857,786.4025
5858,1744820
5859,579366.6
5860,3143204
5861,5127718
5862,0
5863,2.102447
5864,0
5865,0.8885243
5866,4.511093
5867,0
5868,0
5869,0.9769388
5870,0
5871,4.385975
5872,10.76318
5873,25.16852
5874,23.32402
5875,20.75743
5876,26.41581
5877,9.582918
5878,28.94048
5879,26.82934
5880,35.63778
5881,17.33147
5882,18.57291
5883,22.61596
5884,18.17279
5885,24.04097
5886,0
5887,14.07447
5888,14.18757
5889,10.30171
5890,0
5891,0
5892,4.440556
5893,2048249
5894,78513.15
5895,43.87049
5896,24.51203
5897,13.22064
5898,32.1494
5899,16.66143
5900,49.13457
5901,23.83419
5902,33.659
5903,40.23178
5904,46.71181
5905,36.07135
5906,30.67051
5907,36.07754
5908,28.98548
5909,1528.965
5910,0
5911,31732.37
5912,1.235575E+07
5913,0
5914,0
5915,1.289318
5916,0.6600987
5917,0
5918,0.7023119
5919,5.050232
5920,5.061098
5921,1.336103
5922,0
5923,21.47812
5924,21.91512
5925,20.59425
5926,23.93182
5927,26.16753
5928,21.23649
5929,32.95164
5930,44.29792
5931,44.35085
5932,32.94109
5933,52.36113
5934,52.41433
5935,0
5936,0
5937,0
5938,0
5939,0
5940,4.455173
5941,1.785212
5942,3.836834
5943,13.31486
5944,11.91069
5945,6.612317
5946,1.909915
5947,5.529311
5948,6.415058
5949,120.3102
5950,3850560
5951,7256489
5952,0
5953,4340571
5954,7483776
5955,23904.29
5956,5463.014
5957,72609.43
5958,1028355
5959,609347.8
5960,574441.4
5961,40.25949
5962,40.52847
5963,38.2022
5964,39.71545
5965,54.04176
5966,24.72378
5967,38.85413
5968,40.2428
5969,38.87397
5970,50.12019
5971,53.81801
5972,31.92917
5973,40.48974
5974,35.67172
5975,23.61969
5976,3161.983
5977,78683.24
5978,21987.77
5979,4192307
5980,0
5981,1183406
5982,0
5983,12.35348
5984,12.82005
5985,11.77161
5986,12.44195
5987,12.80605
5988,3.875498
5989,11.823
5990,3.908329
