# Densities Buffer Dump - 46875 elements
# Index,Value
10821,26.40486
10822,26.77707
10823,26.16492
10824,26.0996
10825,26.06933
10826,15.72466
10827,12.15973
10828,10.7333
10829,12.11349
10830,0.2234251
10831,27.09986
10832,27.35991
10833,26.95896
10834,27.28489
10835,26.95871
10836,27.09916
10837,11.24365
10838,13.58682
10839,13.3074
10840,9.100883
10841,12.93607
10842,12.92256
10843,8.979645
10844,6.986667
10845,14.89417
10846,2.158274
10847,9.145939
10848,12.03913
10849,9.728801
10850,0.2048704
10851,0.01937871
10852,27.11203
10853,27.46686
10854,27.11204
10855,26.59784
10856,26.47034
10857,26.4709
10858,26.59803
10859,29.74683
10860,29.74739
10861,13.82916
10862,6.913618
10863,12.19652
10864,7.467239
10865,7.207324
10866,6.736578
10867,25.29519
10868,25.29503
10869,2.270394
10870,3.377384
10871,2.214054
10872,0.4957784
10873,11.79489
10874,11.79948
10875,0.2514113
10876,0.0125686
10877,26.86146
10878,29.65348
10879,26.86093
10880,5.708751
10881,14.96926
10882,16.68263
10883,5.15706
10884,3.60781
10885,3.726097
10886,25.02892
10887,25.12373
10888,25.02815
10889,25.25619
10890,25.20714
10891,25.1235
10892,25.20743
10893,4.12662
10894,0.879582
10895,1.265546
10896,0.07522245
10897,93.82314
10898,99.4425
10899,101.913
10900,78.20078
10901,20.58073
10902,60.74475
10903,53.7096
10904,71.65828
10905,93.83195
10906,78.20354
10907,99.89816
10908,85.75402
10909,101.2985
10910,68.48779
10911,20.41432
10912,19.16822
10913,14.10221
10914,19.80198
10915,12.86427
10916,20.11805
10917,20.06254
10918,18.11143
10919,21.88712
10920,4.458425
10921,3.914566
10922,4.89646
10923,25.25779
10924,25.15249
10925,25.19114
10926,25.18153
10927,25.25748
10928,25.1837
10929,25.18328
10930,25.404
10931,25.31851
10932,25.20811
10933,25.20834
10934,5.958103
10935,12.50714
10936,12.51474
10937,1.516255
10938,1.237323
10939,25.61428
10940,25.45752
10941,25.9669
10942,25.43246
10943,25.37198
10944,25.43214
10945,11.99285
10946,2.85919
10947,8.421739
10948,25.10247
10949,19.87404
10950,19.64794
10951,9.036096
10952,19.63365
10953,18.95958
10954,8.241021
10955,10.05637
10956,16.63104
10957,4.9114
10958,4.222777
10959,2.097217
10960,25.30952
10961,25.49458
10962,25.33377
10963,25.25906
10964,25.25892
10965,24.46629
10966,24.89542
10967,0.2394462
10968,0.531693
10969,1.85659
10970,4.365335
10971,12.14147
10972,34.05693
10973,34.01863
10974,29.09094
10975,28.47472
10976,31.29066
10977,34.01853
10978,34.43263
10979,30.97926
10980,30.51314
10981,29.84143
10982,10.68835
10983,10.53023
10984,2.776334
10985,10.01935
10986,0.9935375
10987,5.357183
10988,5.388715
10989,3.750118
10990,25.11394
10991,25.26061
10992,25.48655
10993,25.61071
10994,25.43619
10995,25.70056
10996,0.4929243
10997,0.8746761
10998,0.4267891
10999,13.52569
11000,3.311147
11001,0.7915465
11002,28.49927
11003,28.20075
11004,28.12146
11005,28.99634
11006,29.93367
11007,28.30804
11008,7.856096
11009,4.898514
11010,5.233364
11011,5.044033
11012,5.04951
11013,8.467485
11014,3.556352
11015,1E-07
11016,25.46292
11017,25.74995
11018,25.6304
11019,25.44505
11020,25.79659
11021,25.74841
11022,25.61818
11023,25.88368
11024,25.85683
11025,2.802403
11026,0.2411998
11027,0.1491001
11028,3.740602
11029,27.7996
11030,28.79142
11031,28.69191
11032,27.98139
11033,28.5986
11034,28.64981
11035,10.68266
11036,18.11525
11037,17.94585
11038,16.98616
11039,18.27004
11040,17.89494
11041,17.12085
11042,5.72364
11043,4.162902
11044,7.150854
11045,0.01721422
11046,24.73265
11047,25.91149
11048,25.9115
11049,25.24407
11050,25.27267
11051,24.48001
11052,24.48041
11053,24.73039
11054,25.24451
11055,10.95347
11056,2.103018
11057,7.055739
11058,10.8285
11059,0.3025876
11060,0.3426429
11061,1.007697
11062,0.8783652
11063,1.099202
11064,1.05172
11065,29.49865
11066,28.26927
11067,28.46168
11068,29.26221
11069,28.90868
11070,29.49877
11071,29.67948
11072,27.50182
11073,28.51103
11074,19.6274
11075,12.25369
11076,14.6683
11077,17.5321
11078,19.1672
11079,20.0823
11080,30.97172
11081,25.40464
11082,21.58571
11083,18.46637
11084,6.958595
11085,24.81777
11086,25.19727
11087,25.85979
11088,25.10184
11089,25.19404
11090,25.10192
11091,25.85691
11092,0.04673455
11093,26.02148
11094,24.45573
11095,25.79716
11096,24.89299
11097,24.45666
11098,25.22035
11099,24.6611
11100,4.217048
11101,4.657851
11102,7.699126
11103,12.10973
11104,11.16393
11105,0.09108556
11106,25.18635
11107,25.18739
11108,0.4059308
11109,0.3377752
11110,1.699074
11111,0.09295285
11112,32.28959
11113,31.58235
11114,31.58462
11115,32.28964
11116,26.94605
11117,18.42976
11118,22.85469
11119,18.92801
11120,23.39698
11121,18.42691
11122,49.82784
11123,50.25757
11124,36.00074
11125,26.86184
11126,49.93128
11127,47.63498
11128,47.54258
11129,51.64424
11130,47.21133
11131,48.36845
11132,48.78963
11133,25.75904
11134,25.05088
11135,25.56462
11136,25.40503
11137,25.05106
11138,25.40795
11139,25.40756
11140,25.59376
11141,25.56395
11142,7.454264
11143,8.003333
11144,0.1985947
11145,0.6415352
11146,25.23584
11147,25.2359
11148,25.44739
11149,1.069025
11150,0.8516448
11151,0.171639
11152,25.76795
11153,25.74031
11154,25.52818
11155,25.70136
11156,25.61101
11157,25.76983
11158,25.49403
11159,7.901553
11160,11.29408
11161,12.48421
11162,25.23739
11163,24.03432
11164,24.44509
11165,25.24933
11166,25.0645
11167,25.23116
11168,25.23137
11169,25.06656
11170,25.41172
11171,25.41196
11172,1.104065
11173,0.1659313
11174,25.47142
11175,25.74187
11176,25.88496
11177,26.15956
11178,26.35156
11179,25.74418
11180,26.23106
11181,25.48652
11182,25.59138
11183,25.61819
11184,8.982953
11185,12.05276
11186,10.06172
11187,12.37011
11188,14.37418
11189,0.2719889
11190,0.6004259
11191,6.814353
11192,24.86076
11193,25.07841
11194,25.08095
11195,25.2586
11196,25.26908
11197,25.48294
11198,25.26457
11199,7.919896
11200,4.666102
11201,0.2324654
11202,1.235317
11203,26.22481
11204,26.03545
11205,26.07083
11206,25.27724
11207,25.67609
11208,26.00697
11209,26.0063
11210,26.14824
11211,25.99892
11212,26.03439
11213,26.05152
11214,25.99897
11215,25.68483
11216,9.205384
11217,10.4849
11218,13.65205
11219,0.4236766
11220,8.402008
11221,18.78029
11222,24.53007
11223,24.53632
11224,18.77087
11225,22.10814
11226,25.44977
11227,25.3382
11228,25.33815
11229,24.02092
11230,25.43288
11231,25.59401
11232,25.36809
11233,25.52859
11234,25.15601
11235,25.14751
11236,5.947484
11237,5.622247
11238,5.821829
11239,0.3946158
11240,0.5973276
11241,27.02644
11242,27.10452
11243,26.45811
11244,26.73709
11245,26.65233
11246,26.70764
11247,20.76502
11248,20.76467
11249,29.80957
11250,24.69652
11251,23.54683
11252,23.55176
11253,10.74664
11254,25.70527
11255,30.11571
11256,18.1933
11257,10.94223
11258,14.16212
11259,12.93075
11260,25.29866
11261,22.61652
11262,25.29813
11263,25.66378
11264,25.40164
11265,25.40171
11266,25.63654
11267,25.57671
11268,25.65361
11269,25.53163
11270,25.35653
11271,25.74088
11272,25.46951
11273,25.19164
11274,0.4372227
11275,0.8723077
11276,0.1317278
11277,1.621438
11278,25.05792
11279,25.37945
11280,25.49393
11281,25.54962
11282,25.49366
11283,25.70708
11284,25.75614
11285,24.68875
11286,0.2363599
11287,0.4463447
11288,0.5471098
11289,22.16339
11290,22.16142
11291,22.67723
11292,22.67426
11293,8.486725
11294,0.6095166
11295,1E-07
11296,0.007815854
11297,11.72548
11298,11.72625
11299,24.86556
11300,25.39826
11301,25.58449
11302,25.79371
11303,25.31432
11304,25.59861
11305,25.44688
11306,25.73977
11307,25.43936
11308,6.405474
11309,0.1837023
11310,0.49301
11311,25.55383
11312,25.21032
11313,24.45814
11314,24.36777
11315,23.69273
11316,25.51426
11317,10.43969
11318,10.43956
11319,25.23776
11320,25.33598
11321,25.3852
11322,25.43248
11323,25.47413
11324,25.57693
11325,25.62196
11326,25.07519
11327,25.57625
11328,25.91274
11329,19.79492
11330,9.108957
11331,10.68721
11332,8.778494
11333,0.2556708
11334,0.1090214
11335,25.34335
11336,24.73534
11337,25.34064
11338,24.90018
11339,24.89993
11340,23.88248
11341,20.47451
11342,17.60986
11343,23.8831
11344,25.14247
11345,25.02537
11346,25.02535
11347,7.603952
11348,3.009156
11349,0.07028735
11350,0.0003477396
11351,6.850531
11352,18.00305
11353,18.00551
11354,17.93779
11355,17.94053
11356,26.38478
11357,26.40227
11358,26.32705
11359,26.41524
11360,26.48666
11361,24.1346
11362,16.44189
11363,24.11659
11364,12.98438
11365,13.47925
11366,4.23369
11367,9.18604
11368,7.689982
11369,25.61854
11370,25.15168
11371,25.15022
11372,25.40886
11373,24.14182
11374,24.55201
11375,0.06991874
11376,1E-07
11377,5.417217
11378,0.4883426
11379,12.37283
11380,19.72049
11381,25.18521
11382,24.08349
11383,24.08253
11384,24.57577
11385,25.18535
11386,0.3382589
11387,2.807364
11388,0.06399882
11389,22.07928
11390,22.07692
11391,23.62502
11392,23.62494
11393,25.6053
11394,25.6048
11395,16.05759
11396,2.958357
11397,5.944438
11398,2.696846
11399,8.767288
11400,25.14445
11401,24.51803
11402,19.00637
11403,24.41282
11404,24.51834
11405,4.915627
11406,0.0812714
11407,1E-07
11408,25.83193
11409,27.10805
11410,25.95641
11411,20.63677
11412,25.83245
11413,5.269692
11414,7.532963
11415,0.9448525
11416,1.809564
11417,19.22874
11418,19.22736
11419,17.90679
11420,25.14
11421,25.14034
11422,25.33586
11423,24.21204
11424,25.24777
11425,25.33554
11426,25.45634
11427,23.41989
11428,24.99739
11429,23.42202
11430,24.21288
11431,25.32457
11432,25.2477
11433,25.40678
11434,2.839309
11435,11.55919
11436,1.708252
11437,12.39966
11438,1.579534
11439,0.2672329
11440,1E-07
11441,26.53835
11442,26.53873
11443,18.93672
11444,24.58974
11445,24.58864
11446,19.858
11447,1.267892
11448,11.82697
11449,15.60558
11450,15.60599
11451,25.67319
11452,25.52629
11453,25.65799
11454,25.56759
11455,25.65813
11456,25.72549
11457,25.67317
11458,14.02002
11459,18.90929
11460,18.90902
11461,17.34995
11462,15.9956
11463,10.72315
11464,24.14181
11465,24.92611
11466,24.92597
11467,0.003903046
11468,20.5748
11469,24.50609
11470,24.90662
11471,25.1594
11472,25.15952
11473,21.15733
11474,23.28638
11475,23.28545
11476,24.50578
11477,24.90681
11478,25.0631
11479,25.05114
11480,25.05174
11481,25.05727
11482,25.05782
11483,25.06027
11484,4.161526
11485,14.60088
11486,14.59959
11487,9.561675
11488,23.92165
11489,23.53446
11490,24.99724
11491,24.79907
11492,24.9973
11493,25.21308
11494,23.5349
11495,25.24422
11496,0.06710827
11497,20.33558
11498,22.23436
11499,23.39993
11500,23.94832
11501,21.2084
11502,23.40572
11503,23.40479
11504,23.94675
11505,21.20583
11506,22.3813
11507,20.33527
11508,0.2125421
11509,1.281155
11510,25.34511
11511,25.01841
11512,25.28093
11513,25.09722
11514,25.15007
11515,25.26756
11516,25.1495
11517,2.818005
11518,1.150735
11519,24.99461
11520,22.77388
11521,25.19297
11522,25.10958
11523,25.0003
11524,22.77427
11525,24.79677
11526,25.10739
11527,0.001338615
11528,25.2932
11529,24.86122
11530,23.68114
11531,23.58014
11532,23.68123
11533,19.73081
11534,19.7315
11535,0.4666487
11536,1.329687
11537,1.252118
11538,25.3911
11539,25.36384
11540,25.16691
11541,25.26087
11542,25.19306
11543,25.40084
11544,0.6995535
11545,0.7095236
11546,25.13914
11547,25.31969
11548,25.07186
11549,25.29667
11550,24.82882
11551,25.11442
11552,25.21377
11553,25.21755
11554,25.21787
11555,24.34255
11556,11.49626
11557,11.49024
11558,0.05218425
11559,24.71886
11560,24.96027
11561,24.61133
11562,24.61259
11563,20.14955
11564,25.68262
11565,19.46666
11566,21.40262
11567,2.316234
11568,2.973992
11569,25.3495
11570,25.40174
11571,25.32367
11572,25.46699
11573,25.31566
11574,25.45516
11575,0.5369514
11576,25.86475
11577,25.78228
11578,25.44172
11579,25.43393
11580,25.71933
11581,25.7656
11582,25.61689
11583,15.38927
11584,15.38934
11585,12.30551
11586,12.30538
11587,1.174954E-05
11588,25.10746
11589,25.10717
11590,26.42958
11591,25.9735
11592,25.33547
11593,25.90436
11594,25.47021
11595,25.46554
11596,24.92951
11597,25.41151
11598,26.42917
11599,25.98212
11600,25.41214
11601,1.168776
11602,0.2091936
11603,2.607335
11604,25.30794
11605,25.33941
11606,25.38518
11607,25.33959
11608,25.33878
11609,25.33784
11610,25.30836
11611,0.3855551
11612,1.5573
11613,26.39297
11614,25.38274
11615,27.17345
11616,25.13159
11617,25.89985
11618,25.93654
11619,27.37597
11620,24.59261
11621,25.9459
11622,26.39243
11623,26.73665
11624,27.30015
11625,22.93489
11626,25.97383
11627,25.3608
11628,0.5403014
11629,25.36963
11630,25.46982
11631,25.46032
11632,25.40017
11633,25.46979
11634,25.37029
11635,18.34601
11636,18.34601
11637,0.1879467
11638,3.853784
11639,12.85995
11640,12.85969
11641,26.86036
11642,27.5134
11643,26.64752
11644,26.55493
11645,27.01074
11646,26.33352
11647,26.33357
11648,26.72577
11649,26.61839
11650,27.45909
11651,0.5684423
11652,0.07714005
11653,25.21252
11654,25.21693
11655,25.62714
11656,25.63027
11657,25.50295
11658,25.28045
11659,25.52013
11660,25.52102
11661,25.26119
11662,25.09681
11663,24.05247
11664,24.04506
11665,25.38239
11666,25.09854
11667,25.26427
11668,23.7334
11669,23.70018
11670,23.73179
11671,22.34863
11672,22.34996
11673,20.75869
11674,22.3415
11675,20.2884
11676,0.4325995
11677,27.14009
11678,26.63082
11679,26.47095
11680,26.4042
11681,26.59622
11682,27.03472
11683,27.31608
11684,26.47537
11685,26.80358
11686,25.9159
11687,25.92665
11688,26.76653
11689,1.208383
11690,2.152337
11691,25.67025
11692,25.66204
11693,25.62697
11694,25.58639
11695,25.58655
11696,25.62819
11697,25.73108
11698,25.73008
11699,25.48045
11700,25.45606
11701,25.48149
11702,25.4562
11703,22.94403
11704,22.94143
11705,21.86773
11706,20.49952
11707,25.18023
11708,25.33841
11709,26.08485
11710,26.08462
11711,25.18134
11712,25.12247
11713,24.40937
11714,24.98781
11715,0.07978162
11716,4.904405
11717,3.12562
11718,6.613918
11719,26.86791
11720,26.06041
11721,25.70264
11722,26.86059
11723,25.98596
11724,27.7826
11725,27.78261
11726,26.32828
11727,25.98645
11728,26.36955
11729,26.32834
11730,28.13025
11731,4.131894
11732,2.423577
11733,25.308
11734,25.30715
11735,25.32672
11736,25.26322
11737,25.37558
11738,25.37564
11739,25.40936
11740,25.43268
11741,25.60856
11742,25.61372
11743,26.08233
11744,25.66937
11745,25.66657
11746,25.53713
11747,25.53696
11748,25.84556
11749,25.84608
11750,25.90766
11751,25.90785
11752,26.7078
11753,26.71272
11754,11.50251
11755,11.50169
11756,20.30122
11757,20.31371
11758,22.25967
11759,26.44297
11760,26.44226
11761,25.43784
11762,25.36295
11763,24.92345
11764,25.36312
11765,25.86061
11766,25.81364
11767,24.7278
11768,0.2709993
11769,0.3900504
11770,27.27016
11771,27.16094
11772,26.97826
11773,28.34227
11774,26.97821
11775,27.30727
11776,28.34361
11777,27.91029
11778,27.30695
11779,27.84022
11780,14.73125
11781,20.0029
11782,18.24476
11783,17.99723
11784,16.33895
11785,14.5072
11786,25.68026
11787,25.6853
11788,25.46739
11789,25.46808
11790,25.60463
11791,25.60436
11792,26.54324
11793,26.11267
11794,26.54354
11795,26.11398
11796,27.70819
11797,27.70746
11798,16.85296
11799,16.85556
11800,20.85032
11801,20.84717
11802,25.38511
11803,24.63316
11804,25.68146
11805,25.68082
11806,25.7483
11807,26.02021
11808,26.02017
11809,0.07576701
11810,0.496572
11811,13.75403
11812,26.0667
11813,26.41018
11814,26.34351
11815,22.25277
11816,26.06721
11817,26.27262
11818,28.23082
11819,28.21013
11820,23.13534
11821,27.63957
11822,28.55813
11823,23.82661
11824,28.55871
11825,26.34675
11826,20.8126
11827,20.80591
11828,28.00986
11829,28.05606
11830,28.05564
11831,27.46992
11832,27.46904
11833,26.08799
11834,25.95569
11835,26.24316
11836,26.10585
11837,26.17344
11838,25.62875
11839,26.17428
11840,25.81336
11841,25.3635
11842,25.66986
11843,0.2168595
11844,0.1041891
11845,0.006612854
11846,25.79641
11847,25.8416
11848,25.84154
11849,25.86886
11850,25.79489
11851,25.91688
11852,25.91649
11853,22.69608
11854,22.69797
11855,24.24828
11856,24.24781
11857,26.27783
11858,27.42595
11859,27.42633
11860,24.87474
11861,26.72499
11862,27.24095
11863,26.0041
11864,24.87606
11865,25.84618
11866,25.85534
11867,26.22604
11868,25.93815
11869,25.86031
11870,25.61614
11871,26.4325
11872,0.01527262
11873,0.05074972
11874,0.6149427
11875,0.01641061
11876,26.80285
11877,26.91831
11878,26.33609
11879,26.20846
11880,26.94073
11881,25.9793
11882,26.88668
11883,28.54608
11884,27.10834
11885,32.22237
11886,32.22227
11887,23.00393
11888,24.29466
11889,25.13771
11890,24.54072
11891,23.07611
11892,25.13849
11893,25.8891
11894,25.37477
11895,25.76854
11896,25.65696
11897,25.91996
11898,25.68362
11899,25.68345
11900,25.56954
11901,25.6577
11902,25.37349
11903,26.0707
11904,0.6522642
11905,0.2339586
11906,25.12578
11907,25.19371
11908,25.14463
11909,25.16152
11910,25.25345
11911,25.24841
11912,25.18616
11913,25.16776
11914,10.43382
11915,10.43382
11916,0.0523804
11917,26.44543
11918,26.85464
11919,27.0099
11920,26.64679
11921,26.66111
11922,13.42965
11923,26.44547
11924,26.94695
11925,27.01892
11926,7.232316
11927,6.363104
11928,14.09305
11929,14.11651
11930,6.955664
11931,24.74613
11932,23.73906
11933,20.35248
11934,23.71786
11935,26.14266
11936,25.59871
11937,20.75218
11938,26.63885
11939,26.77414
11940,26.84319
11941,26.71167
11942,26.72412
11943,26.90755
11944,27.01418
11945,3.375697
11946,5.427881
11947,2.980622
11948,6.757499
11949,0.1021777
11950,0.02936495
11951,0.002114599
11952,27.07748
11953,26.42835
11954,26.42822
11955,26.42479
11956,26.42486
11957,12.05654
11958,15.85175
11959,11.45597
11960,22.84229
11961,19.69514
11962,20.70236
11963,20.17335
11964,0.0522449
11965,26.48619
11966,26.48549
11967,26.60738
11968,27.47663
11969,26.807
11970,26.80657
11971,26.60793
11972,8.951704
11973,11.62697
11974,27.04086
11975,18.50856
11976,22.00019
11977,23.7003
11978,23.78319
11979,29.62326
11980,26.15406
11981,0.7159972
11982,25.10695
11983,25.18634
11984,25.18513
11985,0.0430577
11986,0.2649568
11987,26.85542
11988,26.92906
11989,26.92929
11990,27.6844
11991,27.68443
11992,27.7743
11993,14.21502
11994,16.29913
11995,14.21502
11996,17.92925
11997,17.94326
11998,7.171514
11999,17.43861
12000,25.12992
12001,26.53389
12002,25.91509
12003,23.01536
12004,29.06571
12005,26.83488
12006,20.70481
12007,20.88022
12008,20.88013
12009,16.41116
12010,16.41013
12011,24.94464
12012,25.17762
12013,25.16022
12014,25.15517
12015,25.44643
12016,23.64684
12017,20.01871
12018,20.0142
12019,23.39167
12020,23.39208
12021,0.5149202
12022,27.69866
12023,28.14391
12024,27.65734
12025,27.51934
12026,27.65767
12027,28.28412
12028,28.27185
12029,22.8702
12030,22.88794
12031,25.15687
12032,15.62544
12033,16.82639
12034,15.34797
12035,16.18218
12036,16.78218
12037,14.43393
12038,3.651132
12039,26.56812
12040,26.36646
12041,26.36635
12042,26.33911
12043,26.33871
12044,26.83167
12045,25.92869
12046,8.166193
12047,21.45285
12048,10.18896
12049,23.37734
12050,5.262596
12051,23.40662
12052,27.51725
12053,27.60277
12054,27.43518
12055,26.67599
12056,27.51739
12057,27.08581
12058,27.08609
12059,5.150979
12060,3.136828
12061,4.26299
12062,4.945811
12063,9.395922
12064,7.322172
12065,1E-07
12066,6.502797
12067,12.55692
12068,12.07592
12069,18.88579
12070,18.88501
12071,26.79838
12072,28.67385
12073,27.63801
12074,26.79742
12075,27.09218
12076,27.09235
12077,2.380138
12078,7.415293
12079,5.015589
12080,6.124763
12081,0.9387967
12082,4.770707
12083,2.488196
12084,2.91854
12085,0.2802392
12086,27.75701
12087,27.75673
12088,31.27626
12089,31.53171
12090,31.93594
12091,31.27582
12092,31.94068
12093,31.56046
12094,31.93393
12095,12.20852
12096,12.42885
12097,10.57325
12098,7.199441
12099,9.181305
12100,3.797435
12101,25.25088
12102,25.08329
12103,24.84893
12104,24.85005
12105,25.08328
12106,11.54971
12107,11.39235
12108,0.2638328
12109,1.126866
12110,2.829232
12111,10.44922
12112,10.44924
12113,0.2172357
12114,0.2556576
12115,31.68852
12116,31.68695
12117,36.86544
12118,32.53629
12119,36.86387
12120,32.53651
12121,12.69408
12122,14.28147
12123,20.34991
12124,3.394132
12125,2.859874
12126,25.1531
12127,24.89291
12128,25.15045
12129,24.72481
12130,24.72511
12131,24.90931
12132,24.9096
12133,0.3865574
12134,2.182348
12135,2.003538
12136,26.21991
12137,26.22135
12138,26.29777
12139,25.67134
12140,26.29632
12141,25.67415
12142,22.76278
12143,13.74035
12144,1.538102
12145,31.0974
12146,30.44515
12147,30.44554
12148,31.67203
12149,32.02244
12150,30.73832
12151,31.67249
12152,8.61822
12153,9.552161
12154,9.138754
12155,6.721686
12156,4.20747
12157,3.107266
12158,25.21715
12159,25.1812
12160,25.17814
12161,25.17023
12162,25.18445
12163,25.21705
12164,25.43351
12165,24.75015
12166,25.17174
12167,25.18069
12168,7.890895
12169,0.4600284
12170,2.357666
12171,3.512522
12172,2.57849
12173,19.71193
12174,15.26474
12175,13.87616
12176,19.005
12177,29.19431
12178,31.00758
12179,27.29373
12180,30.00837
12181,27.04002
12182,27.03959
12183,1.076247
12184,2.115446
12185,3.206246
12186,1E-07
12187,25.34342
12188,25.24521
12189,25.51063
12190,25.33576
12191,25.36817
12192,25.34553
12193,25.34539
12194,24.7134
12195,25.23349
12196,0.8903891
12197,7.707088
12198,0.8508087
12199,0.3662376
12200,0.6227297
12201,3.658468
12202,5.61523
12203,14.73417
12204,27.57022
12205,28.56351
12206,27.15247
12207,28.64235
12208,27.78635
12209,28.35701
12210,27.95916
12211,3.653158
12212,2.601187
12213,3.446624
12214,3.29279
12215,0.7296475
12216,3.492312
12217,25.90803
12218,25.42797
12219,25.58718
12220,25.3756
12221,25.18077
12222,25.36515
12223,24.51806
12224,2.390569
12225,1.230618
12226,1.334922
12227,1E-07
12228,2.42107
12229,0.1159351
12230,28.40741
12231,28.3629
12232,27.98748
12233,28.89327
12234,27.96679
12235,28.36958
12236,28.32308
12237,6.841362
12238,4.149788
12239,4.855627
12240,1.813898
12241,3.229187
12242,6.075146
12243,25.68332
12244,25.34348
12245,25.5685
12246,25.4712
12247,26.18461
12248,24.60799
12249,1.217307
12250,0.352299
12251,1.312531
12252,11.9493
12253,11.88746
12254,0.4835316
12255,0.9807066
12256,0.1784855
12257,27.48136
12258,28.83227
12259,28.83193
12260,28.51376
12261,27.48209
12262,28.437
12263,29.50424
12264,29.63883
12265,29.63959
12266,13.86662
12267,19.15802
12268,15.52636
12269,14.69593
12270,13.13191
12271,12.85362
12272,7.046922
12273,31.1327
12274,6.231754
12275,3.390319
12276,6.231754
12277,6.231754
12278,16.62691
12279,25.35955
12280,25.3573
12281,16.63134
12282,15.10122
12283,15.10305
12284,1.448186
12285,1.122739
12286,24.59778
12287,25.95273
12288,25.62676
12289,25.63979
12290,25.98042
12291,25.75027
12292,25.43255
12293,0.5218344
12294,2.884568
12295,0.09276743
12296,0.7174824
12297,0.6430843
12298,31.89647
12299,30.72975
12300,32.26012
12301,31.4631
12302,30.72972
12303,62.75801
12304,80.6767
12305,80.87118
12306,80.86979
12307,69.50299
12308,85.00197
12309,45.52145
12310,62.7601
12311,57.99811
12312,32.12519
12313,68.94367
12314,43.04937
12315,73.6409
12316,83.8929
12317,70.04427
12318,20.95604
12319,68.62959
12320,61.77471
12321,56.45008
12322,64.82196
12323,67.71657
12324,53.25617
12325,29.41361
12326,68.72444
12327,51.23949
12328,62.19262
12329,33.00954
12330,25.67325
12331,25.83465
12332,25.79666
12333,25.8205
12334,25.44364
12335,24.98466
12336,4.810975
12337,0.7095124
12338,0.9422684
12339,0.6035473
12340,0.2582749
12341,0.09508368
12342,0.1712951
12343,25.64078
12344,25.60863
12345,25.60866
12346,25.82066
12347,25.6737
12348,25.58866
12349,25.27965
12350,25.57226
12351,25.58854
12352,2.780595
12353,3.421678
12354,0.9134231
12355,1.482984
12356,0.593132
12357,24.86341
12358,24.86194
12359,1.741232
12360,0.3072417
12361,25.46304
12362,25.5526
12363,25.5526
12364,25.68215
12365,25.06554
12366,25.37011
12367,25.37033
12368,2.104772
12369,9.615589
12370,12.19646
12371,3.652924
12372,0.8759419
12373,25.11415
12374,17.32302
12375,25.11423
12376,14.1343
12377,25.31466
12378,25.31432
12379,25.3628
12380,24.77585
12381,24.77978
12382,0.2797221
12383,0.04358676
12384,2.705692
12385,1.883521
12386,0.0983422
12387,25.52305
12388,25.87891
12389,26.03751
12390,25.82903
12391,25.62842
12392,25.67275
12393,25.78583
12394,25.67223
12395,25.71214
12396,25.71165
12397,6.606649
12398,3.478637
12399,0.9987628
12400,4.995615
12401,3.890692
12402,25.15015
12403,24.02252
12404,25.16108
12405,25.0083
12406,24.24036
12407,25.16091
12408,25.01587
12409,22.05882
12410,25.15031
12411,24.95719
12412,25.28957
12413,25.20328
12414,25.20313
12415,25.59539
12416,24.95621
12417,25.49453
12418,24.71876
12419,0.1254022
12420,0.1594892
12421,11.40128
12422,11.13019
12423,0.2132664
12424,26.96965
12425,26.38993
12426,26.97789
12427,26.76474
12428,26.76796
12429,26.39932
12430,19.99818
12431,21.13312
12432,14.54857
12433,21.13296
12434,14.18289
12435,4.848975
12436,11.67008
12437,25.16239
12438,25.30437
12439,24.64466
12440,25.22559
12441,25.22676
12442,25.19742
12443,25.12761
12444,25.20305
12445,25.18336
12446,25.16299
12447,25.18319
12448,25.30427
12449,25.43068
12450,25.80175
12451,25.22401
12452,25.2109
12453,25.61196
12454,25.22005
12455,25.22373
12456,25.21959
12457,25.41804
12458,0.03509418
12459,0.5600482
12460,2.630984
12461,0.03151965
12462,25.11217
12463,25.11203
12464,25.1771
12465,24.03885
12466,25.34196
12467,25.34177
12468,25.1774
12469,25.41919
12470,25.40308
12471,25.46553
12472,25.301
12473,25.40429
12474,23.57303
12475,25.69346
12476,25.48857
12477,25.04616
12478,0.1284949
12479,0.9135821
12480,0.3610472
12481,1.670397
12482,0.8666855
12483,8.385024
12484,1.789096
12485,0.2116923
12486,0.4767867
12487,25.55486
12488,25.27073
12489,25.27173
12490,25.33891
12491,24.6076
12492,25.57492
12493,25.3962
12494,25.3394
12495,25.31602
12496,25.55456
12497,16.17931
12498,16.17836
12499,6.087757
12500,11.46341
12501,11.46274
12502,25.40567
12503,25.46826
12504,25.40513
12505,23.42364
12506,25.93442
12507,4.508266
12508,0.1406385
12509,0.5728831
12510,0.1293221
12511,0.3977301
12512,0.05970238
12513,25.52786
12514,25.45995
12515,25.83913
12516,25.83912
12517,25.46426
12518,21.42222
12519,25.46428
12520,25.1677
12521,2.348158
12522,2.61101
12523,25.78941
12524,25.73801
12525,25.96421
12526,25.20323
12527,25.32481
12528,25.80182
12529,24.84611
12530,25.50077
12531,25.50121
12532,25.51359
12533,25.54051
12534,25.59801
12535,25.08086
12536,7.587695
12537,7.952627
12538,6.449129
12539,0.03658166
12540,0.03749019
12541,26.22622
12542,25.74991
12543,25.90495
12544,24.44983
12545,25.48454
12546,25.74966
12547,25.17849
12548,25.48302
12549,25.45229
