# Velocities Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
4931,0.5587834,0.3173857,3.129779,3.195073
4932,1.869018,0.2438536,2.661957,3.261703
4933,4.900057,0.4961272,-0.8465898,4.997341
4934,4.944509,0.2125527,-0.3481063,4.961302
4935,4.913316,0.3753872,-0.8385645,4.998477
4936,4.905234,0.371022,-0.8866487,4.998512
4937,4.814058,0.1795233,-0.3771331,4.832143
4938,4.993652,0.1333812,-0.2090968,4.999807
4939,4.9348,0.3303793,-0.725816,4.998821
4940,4.947118,0.2126928,-0.3471739,4.963844
4941,3.95839,-2.299531,-2.010798,5
4942,-1.687227,3.820445,-2.445533,4.839749
4943,-1.032038,3.808821,-2.803664,4.840739
4944,0.1004013,0.9452998,0.7452587,1.207925
4945,-0.1080469,0.3679843,0.8833044,0.962971
4946,-0.1022784,0.3604768,0.6223953,0.7264848
4947,-0.1126701,0.2491552,0.8231355,0.8673667
4948,4.806537,0.5667256,1.255397,5
4949,4.963154,-0.1626386,0.5836567,5
4950,4.845782,1.231926,-0.02753595,5
4951,4.930155,0.383949,0.7390234,5
4952,4.956505,-0.5883738,-0.2947397,5
4953,4.974684,0.404682,-0.297914,5
4954,4.718946,-0.4007045,-1.603428,5
4955,4.604901,-0.05664078,1.947222,5
4956,-0.007478414,-0.0725518,1.296203,1.298254
4957,-0.03778655,-0.423723,1.158505,1.234141
4958,-0.03289637,-0.1614086,1.297157,1.307575
4959,-0.02623965,-0.3929969,1.059696,1.130527
4960,-0.0236498,-0.3799821,1.102645,1.166521
4961,-0.02594903,-0.2943875,1.001858,1.044537
4962,0.1883586,-0.1519699,1.228378,1.251993
4963,-0.01748669,-0.4701714,1.114117,1.20939
4964,-0.1013508,-0.3305928,1.254928,1.301694
4965,4.833069,-0.9465803,-0.8633815,5
4966,-1.271913,-1.964588,4.418442,5
4967,2.358629,-4.384429,0.4622247,5
4968,-0.7780547,0.1558827,2.434039,2.56012
4969,-0.8862183,0.1854091,2.002099,2.197307
4970,-0.8462976,0.1757356,1.74078,1.943558
4971,-0.8463609,0.1757948,1.747698,1.94979
4972,0.5672709,0.3321929,1.350336,1.50185
4973,-0.8867004,0.1856945,1.995009,2.191069
4974,1.057835,0.2089888,0.7105063,1.291321
4975,4.874495,0.1720762,-1.098404,4.99968
4976,4.945048,0.1896174,-0.7117994,4.999611
4977,4.985006,0.3256749,-0.1794101,4.998854
4978,4.721587,0.2275333,-0.9913967,4.829909
4979,4.592875,0.4533982,-1.917739,4.997778
4980,4.254136,0.4640892,-1.550278,4.551528
4981,4.259915,0.4638295,-1.549147,4.55652
4982,1.798519,-2.189419,4.119681,5
4983,0.0988261,4.279626,2.167114,4.798057
4984,2.896675,-0.960887,3.960552,5
4985,-0.2276017,0.1214515,0.710416,0.7558067
4986,-0.2273706,0.1195101,0.7138796,0.7586858
4987,-0.1813231,0.2776402,0.9699309,1.02505
4988,0.05058534,0.2474217,0.9922913,1.023923
4989,0.05134241,0.2493757,0.9879157,1.020197
4990,-0.193266,0.125957,0.7559687,0.7903832
4991,0.1472549,0.14209,1.24022,1.256989
4992,0.103568,0.01099404,1.052234,1.057376
4993,-0.185883,0.2101813,0.6261681,0.6861597
4994,-0.1206506,0.4103302,0.772347,0.8828631
4995,-0.1944671,0.253967,0.6543805,0.7283753
4996,4.986483,0.3084628,-0.1995962,5
4997,4.986616,0.3064055,-0.1994416,5
4998,4.848851,0.6802854,1.012846,5
4999,1.297618,-4.737875,-0.9320522,5
5000,-0.03060612,-0.3659561,1.079552,1.140304
5001,-0.0442919,-0.2164354,1.009274,1.03317
5002,-0.04773427,-0.3676203,1.014158,1.079786
5003,-0.01556799,-0.1411045,1.373455,1.380772
5004,-0.04721849,-0.3118555,1.002802,1.051235
5005,-0.07389181,0.01985674,1.341033,1.343214
5006,-0.04793931,-0.3674977,1.0142,1.079794
5007,0.1440734,0.0847462,1.108956,1.121483
5008,4.849633,-0.4477428,-1.131631,5
5009,-1.248428,-4.839373,-0.1479919,5
5010,4.417953,-2.160668,0.9017771,5
5011,-0.9559554,0.1932919,1.249194,1.584834
5012,-0.8644179,0.1406579,2.299639,2.46076
5013,0.6036285,0.2089721,0.7121949,0.9566913
5014,0.6008649,0.3652521,1.82314,1.954044
5015,-0.8635501,0.1403465,2.301843,2.462498
5016,-0.6192086,0.1228011,1.508371,1.63514
5017,-0.6172248,0.1245789,1.545825,1.66915
5018,4.911632,0.3209551,-0.872773,4.998887
5019,4.839892,0.4290931,-0.4230986,4.877263
5020,4.653823,0.07662508,-1.796984,4.989298
5021,4.870455,0.05949364,-0.7767152,4.932358
5022,4.750546,0.2956811,-0.1043321,4.760882
5023,4.846609,0.3187234,-1.182295,4.998902
5024,4.721435,0.180936,-1.63456,4.999647
5025,4.929278,0.190239,-0.8137035,4.999609
5026,0.8179664,4.376055,-1.76416,4.788651
5027,-1.090335,-0.2202495,0.01886934,1.112518
5028,-1.08795,-0.2214675,0.01746537,1.110399
5029,4.50821,-1.472762,1.583356,5
5030,3.941631,-2.79948,-1.275327,5
5031,0.05398329,0.3557811,0.6995073,0.7866415
5032,-0.09340075,-0.1078902,0.7371706,0.7508558
5033,-0.06357315,0.3524957,0.924185,0.9911673
5034,-0.1732796,-0.01357763,1.080552,1.094442
5035,-0.1826034,0.4247488,0.9579222,1.063659
5036,-0.1546065,0.05651402,1.018283,1.031502
5037,0.2725258,0.3718396,1.106242,1.19846
5038,0.2729845,0.3713923,1.106351,1.198527
5039,4.09378,-0.1442648,2.867081,5
5040,4.787348,1.389852,-0.386794,5
5041,4.826453,1.289637,-0.205402,5
5042,4.817273,0.637938,1.177673,5
5043,4.817083,0.6389359,1.177909,5
5044,4.839659,1.256056,-0.004509126,5
5045,3.523135,-3.099909,1.725712,5
5046,-1.285231,-1.353724,-4.638493,5
5047,-0.1329739,0.2829082,1.0047,1.052207
5048,0.4563725,-0.06635734,1.025645,1.124557
5049,-0.04941567,0.003522808,0.8719962,0.8734024
5050,-0.0969405,0.264173,1.239908,1.271438
5051,-0.05472864,-0.2281073,1.086147,1.11119
5052,-0.03782773,-0.06736638,0.9440839,0.9472399
5053,-0.03866665,-0.3358575,0.9346939,0.9939558
5054,-0.1312822,0.03111384,1.095412,1.10369
5055,-0.9843374,0.8704161,-4.824257,5
5056,-4.081824,-1.116179,2.663242,5
5057,0.7292091,0.2958502,1.190329,1.426939
5058,-0.2531993,0.1729641,1.136944,1.177569
5059,-0.2508504,0.1730099,1.143781,1.183677
5060,-0.2581186,0.06948119,2.23515,2.251077
5061,-0.353956,0.03673581,0.6537102,0.7442926
5062,1.614658,0.06491099,-0.3204981,1.647438
5063,-0.3529044,0.03563554,0.6535894,0.7436333
5064,-0.257709,0.06959453,2.233996,2.249888
5065,0.7313147,0.2956878,1.18793,1.425984
5066,4.425661,0.2350478,-2.313507,4.999403
5067,4.241479,0.2404794,-0.9309071,4.349087
5068,3.900862,0.09440453,-1.566462,4.204692
5069,3.841197,0.1325911,-1.774771,4.23346
5070,3.706001,0.1213764,-2.195677,4.309313
5071,3.371902,0.1008544,-1.919093,3.881084
5072,4.908271,0.1906146,-0.9319965,4.999608
5073,0.9159585,4.609229,0.7879527,4.764959
5074,1.761045,4.165653,-2.132148,5
5075,-0.2080333,1.058476,0.001257025,1.078727
5076,-0.05574781,0.9729884,0.01574363,0.9747113
5077,0.002240167,0.9633105,0.01314108,0.9634027
5078,-0.2236069,1.070932,-0.009132179,1.094065
5079,-0.187359,1.110078,-0.003054786,1.125783
5080,0.05660208,1.119437,0.03338708,1.121364
5081,-0.01239242,1.041342,0.01807846,1.041573
5082,-0.3179634,1.176068,-0.03322242,1.218745
5083,-0.237786,1.289807,0.02778974,1.311837
5084,1.349168,3.99992,2.545643,4.929494
5085,1.86448,3.977368,2.268942,4.944071
5086,-1.312344,4.824702,1.704907E-08,5
5087,4.484902,0.9197204,2.009915,4.999999
5088,-0.0470596,0.3276801,0.3766591,0.5014588
5089,-0.02674951,0.2655214,0.4505795,0.5236784
5090,-0.14722,0.09294707,0.7466356,0.7666666
5091,-0.07653818,0.1812952,0.6083953,0.6394301
5092,-0.06387404,0.631858,0.7398884,0.9750689
5093,-0.1101468,0.06802688,0.6404232,0.6533772
5094,-0.005952768,-0.07972631,0.679022,0.6837123
5095,-0.6434553,0.3287882,1.279319,1.469283
5096,-0.04844846,0.458037,0.9100785,1.019994
5097,-0.6415593,0.33017,1.278524,1.468071
5098,-0.02270948,0.2667403,0.4478972,0.5218027
5099,4.59131,-1.939783,0.3963856,5
5100,4.829543,0.374926,1.23893,5
5101,4.869644,1.028194,0.4789408,5
5102,4.562816,0.37038,1.110732,4.710647
5103,4.467778,1.556662,-1.617333,5
5104,2.580072,-0.03822134,-4.282729,5
5105,3.650809,2.808634,1.945038,5
5106,-0.04232457,0.02485283,1.06215,1.063283
5107,-0.22659,0.5092732,1.164179,1.290742
5108,0.07978405,0.1459727,0.6053535,0.6277949
5109,-0.05181469,0.1913092,1.139151,1.156265
5110,-0.05155438,0.149563,0.968328,0.9811656
5111,-4.552367,0.07996493,-2.066292,5
5112,-1.016441,0.1066121,0.1437071,1.032071
5113,-1.012906,0.1193214,0.1426206,1.029834
5114,2.512567,-0.0920919,0.03056259,2.51444
5115,0.7475465,0.2732594,0.2325438,0.8292003
5116,-1.308789,0.4021934,0.6707234,1.52465
5117,2.512169,-0.09165925,0.03118889,2.514034
5118,-1.014848,0.1191707,0.1284396,1.029862
5119,1.87927,0.01299944,0.1700135,1.88699
5120,0.1830137,0.2405722,1.405265,1.437407
5121,2.449837,0.07534081,0.4680921,2.495293
5122,0.1750053,0.2404971,1.405093,1.436229
5123,3.099286,0.0958023,-1.046369,3.272558
5124,2.45863,0.0751349,0.4675539,2.50382
5125,0.802132,0.1486713,0.4196094,0.9173826
5126,2.256264,-2.674966,3.392688,4.874064
5127,0.7759858,4.528302,1.23026,4.756176
5128,1.866676,4.382315,0.4615988,4.785628
5129,4.875244,1.004051,-0.3390756,4.989097
5130,4.451784,0.0515671,2.161946,4.949248
5131,-0.1777411,0.3364339,0.4198203,0.566594
5132,-0.1778039,0.3303497,0.4096608,0.5554883
5133,-0.1479771,0.2357628,0.7123992,0.764849
5134,-0.1583196,0.3153392,0.5670587,0.6678769
5135,-0.2043143,0.1952234,0.4707657,0.549069
5136,-0.2046306,0.1955997,0.4708993,0.5494353
5137,0.4240012,0.06209274,0.2879197,0.5162657
5138,0.5599172,0.4255433,0.5371053,0.8849161
5139,4.325741,1.511213,-2.00105,5
5140,4.792059,-1.065575,-0.9490634,5
5141,4.951185,-0.005791833,-0.696946,5
5142,4.151463,0.6785104,0.6231605,4.252452
5143,4.719245,0.9406281,-1.35792,5
5144,3.937458,1.812843,-0.9458228,4.436728
5145,4.338305,-2.339617,-0.1800331,4.932252
5146,4.822859,-0.2781322,-1.289446,5
5147,4.822282,-0.2774165,-1.291755,5
5148,2.296047,2.874723,3.385873,5
5149,-0.0826361,0.0574613,0.7714398,0.7779781
5150,0.04667478,0.32734,0.8643202,0.9254077
5151,-0.06627867,0.1889754,0.8237812,0.8477736
5152,-0.08445173,0.1589548,0.9393421,0.956432
5153,0.140951,0.6580467,1.209554,1.384166
5154,-0.08423524,0.1567868,0.9359163,0.9526893
5155,-0.06975142,0.01395946,0.7986073,0.8017692
5156,0.6177257,0.1461747,0.967746,1.157361
5157,0.6252923,0.1437201,0.9667699,1.160297
5158,-3.381252,3.637984,0.5763768,5
5159,-2.095728,-1.632753,4.235805,5
5160,0.4223431,0.248259,1.109429,1.212782
5161,-0.2162677,-0.08807122,0.5852404,0.6301068
5162,-0.1989423,0.1228107,0.6503367,0.6910849
5163,-0.2155236,0.1519852,0.5584512,0.6175902
5164,-0.1579894,0.1277627,0.4297756,0.4753851
5165,0.0593017,-0.104274,0.4151706,0.4321532
5166,-0.1978435,0.1359657,0.3905112,0.4583969
5167,0.007011231,0.2622328,0.5014963,0.5659627
5168,-0.1311744,-0.06780204,0.3441187,0.3744617
5169,-0.06934451,0.3549328,0.6950387,0.7834952
5170,2.994522,2.162671,-3.369821,5
5171,4.654937,0.5019842,-1.754872,5
5172,4.882444,0.166046,-1.064973,5
5173,4.58836,1.336742,-1.469719,5
5174,4.717872,1.505401,-0.6895306,5
5175,4.736803,1.390104,-0.7939191,5
5176,4.959689,0.6181289,-0.1392817,5
5177,4.959772,0.6177143,-0.1381693,5
5178,4.736877,1.39027,-0.7931843,5
5179,1.836429,-3.587086,2.959788,5
5180,0.1534262,0.9305982,0.1489186,0.9548452
5181,-0.07227025,0.09098957,0.7126973,0.7221077
5182,0.1134751,0.08475242,0.8777189,0.8890726
5183,-0.107414,0.3708132,0.6133664,0.7247472
5184,0.1144524,0.07752913,0.8807073,0.8914906
5185,-0.1059492,0.3847174,0.4945544,0.6354658
5186,-0.08192414,0.3014607,0.7122836,0.7777776
5187,0.5357688,0.2735191,1.165873,1.311915
5188,-0.1044436,0.3200759,0.7002394,0.7769764
5189,-0.06803919,0.1936493,0.8787546,0.9024073
5190,4.118878,2.662468,-0.9726821,5
5191,4.120338,2.660039,-0.9731406,5
5192,-4.784413,-1.345205,0.547557,5
5193,0.3195609,-0.100056,1.128136,1.176784
5194,0.01148869,-0.1964768,1.003854,1.022966
5195,0.2048989,0.03107471,1.185366,1.203346
5196,0.3498199,-0.1397059,1.174817,1.233729
5197,0.3049181,-0.04264165,1.166676,1.206617
5198,-0.02163022,-0.2849441,0.9571109,0.9988605
5199,-0.02165757,-0.2874057,0.9567868,0.9992557
5200,0.2667942,-0.05280859,1.138126,1.17017
5201,0.3379388,0.5957312,0.4199761,0.8034166
5202,-0.2020453,0.2544159,0.5617139,0.6489007
5203,-0.02202649,0.2919485,0.4772602,0.5599074
5204,-0.2149012,0.3307163,-0.001008981,0.3944069
5205,-0.195676,0.3616888,0.2471858,0.4798007
5206,-0.1769186,0.1844052,0.3293187,0.4168408
5207,0.02093588,0.006418746,0.3209979,0.3217439
5208,-0.1768077,0.1891277,0.325399,0.4158302
5209,0.01636139,0.008708958,0.3212136,0.3217479
5210,4.641987,0.08934324,-1.855795,5
5211,4.682929,1.605181,-0.7025464,5
5212,4.741914,1.517409,-0.4601321,5
5213,4.898305,0.6577833,-0.7575821,5
5214,4.864966,1.151676,0.07578733,5
5215,4.893044,0.7817213,-0.6686069,5
5216,4.85002,0.8523784,-0.866463,5
5217,4.89603,0.8060145,-0.6158203,5
5218,4.84374,0.6792765,-1.037673,5
5219,4.969318,0.1275665,-0.5381507,5
5220,2.190676,-4.03412,1.981619,5
5221,-0.09678899,0.3196888,0.3415596,0.4777363
5222,0.009407207,0.5116013,0.8046868,0.9535959
5223,-0.002389556,0.208944,0.7516986,0.7802013
5224,-0.1186773,0.1672894,0.3838395,0.4352044
5225,-0.003651083,0.2106211,0.7453781,0.7745729
5226,-0.08574593,0.4922912,0.5052173,0.7105965
5227,-0.1041964,0.5535867,0.6667884,0.8728814
5228,-0.08835282,0.1737694,0.3980118,0.4431877
5229,4.005157,2.992332,0.06833795,5
5230,3.637827,3.430073,0.02846319,5
5231,2.795297,4.095339,0.6438244,5
5232,3.945081,3.071094,-0.06871337,5
5233,2.877665,4.066454,-0.4277721,5
5234,-2.72223,1.761581,3.806087,5
5235,0.1828024,0.2360541,1.017549,1.060445
5236,-0.01618853,-0.1178546,0.7973741,0.8061992
5237,-0.0294741,-0.1768278,0.8468363,0.8656029
5238,0.03139987,-0.0759621,1.172776,1.175653
5239,-0.01148925,-0.1842514,0.9648744,0.9823763
5240,0.04746745,0.1512924,1.141872,1.152829
5241,-0.02652982,-0.05304671,0.8202999,0.8224413
5242,-0.01173756,-0.1843107,0.9650033,0.9825169
5243,0.04722127,-0.1848061,0.9470141,0.9660325
5244,-0.02086113,-0.09304849,0.8444945,0.8498612
5245,-0.2513365,0.0844159,0.2970653,0.3981757
5246,-0.1941509,0.4679668,0.3080204,0.5929284
5247,-0.1867313,0.1463682,0.1412212,0.276108
5248,-0.1322038,0.08715487,0.0716984,0.1738231
5249,-0.1775968,0.2076402,0.2730985,0.3863132
5250,-0.2808075,0.2237991,0.3949242,0.533764
5251,-0.1472801,0.1090772,0.1408713,0.2311579
5252,-0.2622003,0.2675815,0.03075488,0.3758919
5253,-0.1957393,0.4714508,0.3231936,0.6041803
5254,-0.131335,0.09387811,0.07185288,0.1767054
5255,4.920233,0.6838803,-0.5688748,5
5256,4.870057,-0.01847521,-1.132342,5
5257,4.652133,-0.2698029,-0.2724376,4.667907
5258,4.899093,0.8262402,-0.5623294,5
5259,4.956213,0.3742439,-0.5439572,5
5260,4.786298,1.039749,-1.005127,5
5261,4.950037,0.6186953,-0.3381477,5
5262,3.860603,0.4393587,-0.2840664,3.895893
5263,4.811493,0.8901136,-0.604512,4.930335
5264,4.545681,0.601006,-0.3754768,4.600588
5265,4.944967,0.6983669,-0.2440988,5
5266,4.733128,1.593005,0.2446258,5
5267,0.6882385,0.6585984,4.908419,5
5268,-0.6245375,0.16404,-4.958129,5
5269,-0.6052239,0.9284821,-0.03450423,1.108858
5270,-0.6391094,0.8494822,0.0096715,1.063097
5271,-0.6375799,0.8461745,0.02374177,1.059756
5272,-0.4486007,0.8631319,-0.04371299,0.97373
5273,-0.6015642,0.9274371,0.01585822,1.105564
5274,-0.447682,0.8621222,-0.03002774,0.9718928
5275,3.880714,3.018545,0.2266884,4.92168
5276,2.239438,3.973521,1.373613,4.763483
5277,1.887924,4.288299,1.745349,5
5278,-0.1231543,0.2226674,0.7044327,0.7489815
5279,-0.1261937,0.4164681,0.7788413,0.8921683
5280,-0.1339384,0.4981624,0.534411,0.7427653
5281,-0.1230292,0.2242736,0.7070001,0.7518538
5282,-0.1248503,0.4160925,0.7786097,0.8916017
5283,-0.1211686,0.4819572,0.7614312,0.9092535
5284,-0.1371749,0.3098309,0.5450329,0.6417733
5285,4.381277,2.350807,0.5273634,5
5286,4.124484,2.813575,0.269124,5
5287,4.380162,2.352057,0.5310436,5
5288,2.992364,3.999314,0.2263781,5
5289,4.376264,2.417855,0.04788494,5
5290,3.534654,3.527939,-0.2446866,5
5291,3.651859,3.348751,0.6706712,5
5292,4.37769,2.415359,0.04330811,5
5293,3.650864,3.348382,0.6778904,5
5294,-3.940256,2.936622,-0.9222996,5
5295,-0.0360628,0.001013408,0.779048,0.7798829
5296,0.01300546,0.255497,1.109039,1.138163
5297,-0.07052639,0.437064,1.051945,1.14131
5298,-0.02835109,0.001961479,0.5546998,0.5554273
5299,-0.02854733,0.0006035315,0.557466,0.5581968
5300,-0.01382804,0.4129524,0.9339126,1.021231
5301,0.3159216,-0.004698742,0.9257233,0.9781576
5302,-0.06371009,0.4388275,1.054104,1.143575
5303,-0.02537558,0.04940206,0.7753913,0.7773778
5304,-0.2703089,0.7272704,0.142146,0.7887931
5305,-0.1836352,0.7904081,0.07734793,0.8151377
5306,-0.1836151,0.8033449,0.07738566,0.8276872
5307,-0.132362,0.5157672,0.09740975,0.541317
5308,-0.27048,0.7277176,0.1422487,0.7892826
5309,3.59823,0.6616125,0.5109897,3.694063
5310,2.858017,0.1167273,0.3146867,2.877657
5311,2.943632,0.3777029,0.3618901,2.989748
5312,2.943555,0.3811133,0.3616535,2.990076
5313,3.654835,0.6884487,0.3166226,3.732564
5314,3.771703,0.06446113,0.4589518,3.800071
5315,4.304738,0.3495663,0.5176064,4.349814
5316,-4.108721,-2.848363,0.0723656,5
5317,4.793,-1.09443,0.8651652,4.991907
5318,3.100261,-1.343282,3.501362,4.865754
5319,0.3589337,-1.851472,4.399148,4.786365
5320,0.4091725,0.3998561,0.6071522,0.8342307
5321,-0.1420572,0.05084259,0.2596107,0.3002714
5322,-0.1914451,-0.04533238,0.5264269,0.5619889
5323,0.2754578,0.5714757,0.5178457,0.8189173
5324,-0.1226896,0.1211676,0.4797983,0.5098438
5325,0.2669636,0.3895518,0.5616115,0.7337763
5326,0.2517827,0.3351727,0.6717567,0.7918285
5327,3.997149,2.69347,0.3087998,4.829839
5328,3.915586,3.046785,0.6207115,5
5329,3.462253,3.585414,0.3970078,5
5330,4.136576,2.808642,-0.016381,5
5331,4.141309,2.734423,0.6103201,5
5332,3.90512,2.265243,0.674808,4.564718
5333,3.91342,1.916019,0.2859333,4.366663
5334,3.919695,3.017988,0.7264587,5
5335,3.920142,3.01732,0.7268156,5
5336,4.549277,2.041201,0.37092,5
5337,4.548828,2.04233,0.3702129,5
5338,0.6785796,-4.611113,1.810295,5
5339,-0.03887216,-0.009138742,0.4623155,0.4640369
5340,-0.03929692,-0.0006112094,0.4582517,0.459934
5341,-0.04229569,0.06798486,0.618233,0.6233963
5342,-0.03517985,-0.07722855,0.5107083,0.5177111
5343,-0.04230074,0.07431304,0.6122332,0.6181758
5344,0.09257361,0.2940021,0.8061698,0.8630857
5345,0.09788378,0.1729701,0.5914381,0.6239382
5346,0.08569404,0.3107273,0.6174864,0.6965518
5347,-2.850089,3.829567,1.487082,5
5348,-0.1497326,0.2801361,0.2485994,0.4033581
5349,-0.1397135,0.3843763,0.3087978,0.5124657
5350,0.4107042,0.829681,0.5114819,1.057668
5351,-0.5382755,0.364305,0.3049948,0.7179697
5352,0.1451555,0.6473682,0.1860405,0.6890332
5353,-0.1052976,0.1291543,0.3721173,0.4077251
5354,-0.13774,0.1583752,0.4191546,0.4687703
5355,0.393521,0.8523157,0.4314441,1.033172
5356,-0.1241465,0.2693278,0.2171133,0.3675432
5357,4.119268,2.761062,0.638881,5
5358,4.568998,2.024427,0.1610987,5
5359,4.148747,2.113079,0.4473397,4.677319
5360,4.322052,2.512681,-0.07938871,5
5361,4.450953,2.259308,0.2907664,5
5362,4.450677,2.259798,0.291181,5
5363,4.32233,2.512202,-0.07942223,5
5364,4.281413,2.076208,0.7137365,4.811502
5365,4.505981,1.98296,0.4083691,4.939916
5366,4.174724,2.001405,0.3014714,4.639485
5367,0.1140098,0.4355048,0.8169475,0.9327732
5368,-0.05410223,0.1400172,0.3346218,0.3667473
5369,0.05484448,0.1747227,0.6600223,0.6849565
5370,-0.05415202,0.1403264,0.3345703,0.3668258
5371,-0.0667115,0.4790597,0.6333981,0.7969578
5372,-4.177464,1.069907,-2.530631,5
5373,3.137525,0.6426467,3.839654,5
5374,0.05169161,0.6640012,0.2022258,0.6960351
5375,0.2921893,0.6439213,0.1674815,0.7266768
5376,-0.121387,0.1125588,0.1541225,0.2261814
5377,-0.1566543,0.06494719,0.07405241,0.1850472
5378,-0.1541048,0.3018778,0.1838985,0.3856127
5379,0.329623,0.6470331,0.2106711,0.7560989
5380,0.2253947,0.5984998,0.1434225,0.6554196
5381,-0.1566628,0.05792112,0.07862274,0.1846067
5382,-0.1594134,-0.1737453,0.193469,0.3050088
5383,0.11755,0.4084047,0.2530873,0.4946368
5384,4.559114,2.050083,0.1078487,5
5385,4.456183,2.265958,-0.08868902,5
5386,4.41135,2.208864,0.8129665,5
5387,3.923561,1.781844,0.7126386,4.36774
5388,4.481596,1.324832,0.131525,4.675167
5389,4.559035,2.050268,0.1077257,5
5390,4.459741,0.7657801,2.127038,5
5391,-4.601501,-1.369776,1.396386,5
5392,-0.04838879,0.1339141,0.4792857,0.4999892
5393,-0.05891207,0.1631734,0.331282,0.3739572
5394,-0.04837159,0.2403498,0.4356285,0.49988
5395,-0.05286246,0.119927,0.4867355,0.5040718
5396,0.7141085,0.3156551,0.4553242,0.9038303
5397,-0.08471444,0.04952436,0.5038941,0.51336
5398,-0.04830092,0.2381997,0.4434521,0.5056895
5399,0.2090268,0.5992323,0.6485932,0.9074385
5400,4.43955,2.225427,-0.5812661,5
5401,-3.39891,0.482296,3.184805,4.682754
5402,0.1135073,3.927991,2.293066,4.549741
5403,-0.135306,0.7573576,0.2435426,0.8069766
5404,-0.1617361,0.535174,-0.005227071,0.5591038
5405,-0.1754689,0.3680829,0.2949947,0.5032854
5406,0.1503975,0.3211177,0.01975758,0.3551427
5407,0.4202449,0.5767369,-0.1089773,0.7218776
5408,-0.1383057,0.3333499,0.02674631,0.3618922
5409,-0.151541,0.4306095,0.1421526,0.4781177
5410,-0.13398,0.6481315,0.01089554,0.6619244
5411,-0.1601791,0.1225846,-0.02868565,0.2037331
5412,4.198507,1.46384,-0.1412347,4.448622
5413,4.200583,1.462387,-0.1395694,4.450051
5414,4.648984,1.833568,0.1580431,5
5415,4.718783,1.563958,0.1335166,4.972998
5416,4.660903,1.775378,0.352158,5
5417,4.127726,1.674868,0.3154009,4.465734
5418,4.506633,1.483956,0.3921084,4.760842
5419,4.768034,1.4818,0.2647956,5
5420,4.850326,1.150205,0.3890638,5
5421,4.055258,0.5444155,-2.873759,5
5422,-3.377353,-3.420428,1.376287,5
5423,-0.638222,0.6584153,-0.02586547,0.9173369
5424,-0.6383535,0.6573694,0.0001261086,0.9163132
5425,-0.5676319,0.6044466,-0.01322577,0.8292989
5426,-0.4743953,0.607363,-0.02210171,0.7709923
5427,-0.5677859,0.6045036,-0.01796378,0.8295348
5428,-0.4726998,0.609361,-0.02803556,0.7717201
5429,-0.4913496,0.6504045,0.04303522,0.8162735
5430,-0.4919048,0.651264,-0.01741143,0.8163444
5431,-0.03581687,0.3463964,0.3414983,0.4877442
5432,-0.08089291,0.7629523,0.3382291,0.8384742
5433,0.04440289,0.7815709,0.4962957,0.9268948
5434,0.22546,0.7248754,0.6030531,0.96951
5435,0.04400785,0.7756715,0.4971057,0.9223433
5436,-0.04614094,0.3770609,0.5071407,0.6336368
5437,-0.05364821,0.2640183,0.6234455,0.6791672
5438,-0.06437638,0.3162885,0.3352166,0.4653525
5439,2.298123,3.449943,2.758372,4.979166
5440,-1.339365,2.273611,4.246975,5
5441,-1.104664,2.734776,4.037415,5
5442,-0.3345655,1.711251,4.686116,5
5443,-0.3345724,1.715351,4.684617,5
5444,-0.05493808,0.4406254,0.1339982,0.4638151
5445,0.2340222,0.6476973,0.04831425,0.6903712
5446,-0.2271108,0.550584,0.1022617,0.6043008
5447,-0.2201802,0.6023107,0.07343759,0.6454847
5448,-0.2272515,0.5539504,0.1023381,0.6074351
5449,-0.05664198,0.4357734,0.1340831,0.4594399
5450,-0.03213198,0.529967,0.1350796,0.547854
5451,0.004068392,0.3669738,0.1426323,0.3937389
5452,4.961808,0.2362188,0.5413033,4.996833
5453,3.854897,1.157085,0.3638324,4.041219
5454,4.980108,-0.1432459,0.4008051,4.998264
5455,4.837678,0.6206731,0.2995354,4.886521
5456,4.233473,0.9239351,0.4587441,4.357338
5457,3.939928,0.4290339,0.280596,3.973139
5458,-2.085906,-0.2738934,4.309062,4.79521
5459,2.268838,-1.851728,3.849959,4.837221
5460,-0.08478697,0.2083064,0.3400299,0.4076772
5461,-0.08669023,0.5925581,0.08062726,0.6042691
5462,-0.0854974,0.2122968,0.3451194,0.41411
5463,-0.1132488,0.4558038,0.3433245,0.5817681
5464,-0.09441073,0.3106576,0.3565045,0.4822002
5465,0.3190443,0.7713093,0.1124227,0.8422269
5466,-3.554401,0.7553862,3.434476,5
5467,0.3382327,0.1542025,0.444518,0.5794618
5468,0.3087781,0.3855249,0.4835347,0.6912157
5469,0.1903852,0.3912625,0.5914553,0.7342699
5470,1.32414,-0.1127214,0.6982383,1.501196
5471,-0.7505118,3.678871,3.301915,5
5472,2.344972,-2.399183,3.707429,5
5473,-0.8454582,-1.166009,4.788071,5
5474,-2.294407,2.596685,3.60457,5
5475,-2.060162,-0.7017983,4.501467,5
5476,2.343644,-2.401062,3.707052,5
5477,-0.00716359,0.08712536,4.999236,5
5478,-0.03578265,0.06106379,4.999499,5
5479,0.1551703,1.138468,0.01473043,1.149088
5480,-0.05964224,0.5213618,0.3492219,0.6303422
5481,-0.07470182,0.3411601,0.276428,0.4454021
5482,-0.0419831,0.7444814,0.2646164,0.791225
